NumCells	NumSamples	CellsPerSample	SampleDepth	Generation	Identity	DriverIdentity	Parent	Population	BirthRate	MigrationRate	OriginTime	DriverMutations	MigrationMutations	PassengerMutations
22529	1	-1	-1	217.606628	0	0	0	22529	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	217.606628	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	217.606628	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	218.606674	0	0	0	22529	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	218.606674	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	218.606674	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	219.606674	0	0	0	22529	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	219.606674	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	219.606674	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	220.606689	0	0	0	22527	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	220.606689	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	220.606689	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
22529	1	-1	-1	221.606689	0	0	0	22526	1.000000	0.000000	0.000000	0	0	0
22529	1	-1	-1	221.606689	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
22529	1	-1	-1	221.606689	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
24159	1	-1	-1	222.606689	0	0	0	24151	1.000000	0.000000	0.000000	0	0	0
24159	1	-1	-1	222.606689	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
24159	1	-1	-1	222.606689	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
24577	1	-1	-1	223.606705	0	0	0	24570	1.000000	0.000000	0.000000	0	0	0
24577	1	-1	-1	223.606705	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
24577	1	-1	-1	223.606705	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
26625	1	-1	-1	224.606766	0	0	0	26605	1.000000	0.000000	0.000000	0	0	0
26625	1	-1	-1	224.606766	22	22	0	0	1.042829	0.000000	165.444778	1	0	0
26625	1	-1	-1	224.606766	30	30	0	0	1.004056	0.000000	203.256866	1	0	0
