Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
74.065308	1089	25948	24860	54	14.423325	0.000000	12.179855	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	415	411	1	9	6	1608	2	4907	1089	0	0	0	0	0	0	0	0	0	0
75.065483	1120	27065	25946	55	14.770535	0.000000	12.442893	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	441	438	1	9	5	1689	2	5141	1120	0	0	0	0	0	0	0	0	0	0
76.065750	1137	28177	27041	59	14.971856	0.000000	12.796041	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	437	432	1	9	6	1740	2	5356	1137	0	0	0	0	0	0	0	0	0	0
77.065811	1202	29337	28136	59	14.871881	0.000000	11.615870	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	466	462	1	9	6	1826	2	5575	1202	0	0	0	0	0	0	0	0	0	0
78.065941	1240	30586	29347	59	15.036290	0.000806	11.589813	0.000806	1.000068e+00	1.457678e-03	5.711860e-06	0.000000e+00	461	458	2	9	5	1883	2	5809	1239	1	0	0	0	0	0	0	0	0	0
79.066925	1335	31929	30595	63	15.331835	0.000000	11.733343	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	502	499	1	9	6	1976	2	6077	1335	0	0	0	0	0	0	0	0	0	0
80.067245	1388	33287	31900	64	15.494957	0.000000	11.258637	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	520	517	1	9	6	2074	2	6355	1388	0	0	0	0	0	0	0	0	0	0
81.067276	1408	34675	33268	66	15.741477	0.000000	11.836577	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	504	501	1	9	7	2140	2	6610	1408	0	0	0	0	0	0	0	0	0	0
82.067459	1446	36095	34650	69	15.767634	0.000000	12.106464	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	535	532	1	11	7	2236	2	6878	1446	0	0	0	0	0	0	0	0	0	0
83.067558	1489	37494	36006	71	15.850906	0.000000	12.602334	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	566	562	1	12	7	2331	2	7152	1489	0	0	0	0	0	0	0	0	0	0
84.067589	1525	38941	37417	73	16.034098	0.000000	13.530652	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	558	554	1	12	7	2402	2	7426	1525	0	0	0	0	0	0	0	0	0	0
85.067696	1559	40496	38938	75	16.293777	0.000000	13.745639	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	573	571	1	12	7	2493	2	7714	1559	0	0	0	0	0	0	0	0	0	0
86.067810	1619	42097	40479	80	16.444719	0.000000	13.283389	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	602	597	1	12	8	2586	2	8006	1619	0	0	0	0	0	0	0	0	0	0
87.068283	1671	43815	42145	81	16.791742	0.000000	15.093640	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	642	638	1	12	9	2717	2	8334	1671	0	0	0	0	0	0	0	0	0	0
88.068443	1759	45522	43764	83	16.785105	0.000000	15.890181	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	674	670	1	13	8	2832	2	8660	1759	0	0	0	0	0	0	0	0	0	0
89.068695	1821	47330	45510	88	17.115870	0.000549	14.916298	0.000549	1.000032e+00	1.457678e-03	1.845605e-06	0.000000e+00	684	678	2	14	8	2934	2	8988	1820	1	0	0	0	0	0	0	0	0	0
90.068787	1860	49105	47246	90	17.358603	0.000000	15.367651	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	713	710	1	14	8	3047	2	9332	1860	0	0	0	0	0	0	0	0	0	0
91.068863	1876	50873	48998	94	17.411514	0.000000	15.946887	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	725	721	1	14	9	3134	2	9663	1876	0	0	0	0	0	0	0	0	0	0
92.069153	1905	52741	50837	96	17.545931	0.000000	15.989633	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	767	762	1	14	9	3273	2	10040	1905	0	0	0	0	0	0	0	0	0	0
93.069336	1943	54674	52732	99	17.848173	0.000000	16.917250	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	763	759	1	14	9	3361	2	10395	1943	0	0	0	0	0	0	0	0	0	0
94.069443	1968	56672	54705	102	17.943089	0.000000	17.063848	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	730	727	1	14	10	3442	2	10723	1968	0	0	0	0	0	0	0	0	0	0
95.069557	2055	58716	56662	104	18.120195	0.000000	17.876043	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	754	751	1	14	10	3584	2	11096	2055	0	0	0	0	0	0	0	0	0	0
96.069580	2121	60849	58729	107	18.237623	0.000000	18.530996	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	772	769	1	14	10	3703	2	11498	2121	0	0	0	0	0	0	0	0	0	0
97.069603	2153	62998	60846	111	18.337667	0.000000	17.905039	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	776	772	1	14	10	3810	2	11875	2153	0	0	0	0	0	0	0	0	0	0
98.069962	2192	65143	62952	116	18.385036	0.000000	17.414726	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	828	822	1	14	10	3946	2	12277	2192	0	0	0	0	0	0	0	0	0	0
99.069962	2197	67335	65139	120	18.701410	0.000000	18.504387	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	856	851	1	14	11	4093	2	12715	2197	0	0	0	0	0	0	0	0	0	0
100.070290	2245	69593	67349	124	19.026281	0.000000	18.831814	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	894	888	1	14	11	4266	2	13194	2245	0	0	0	0	0	0	0	0	0	0
101.070328	2301	71831	69531	127	19.257713	0.000000	18.088732	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	907	901	1	14	11	4412	2	13638	2301	0	0	0	0	0	0	0	0	0	0
102.070351	2340	74156	71817	130	19.578632	0.000000	20.164297	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	925	918	1	14	10	4573	2	14103	2340	0	0	0	0	0	0	0	0	0	0
103.070389	2373	76532	74160	133	19.857143	0.000000	20.936579	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	929	922	1	14	12	4712	2	14567	2373	0	0	0	0	0	0	0	0	0	0
104.070549	2420	78929	76510	137	20.027273	0.000000	20.885136	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	922	918	1	15	11	4836	2	15009	2420	0	0	0	0	0	0	0	0	0	0
105.070549	2417	81410	78994	139	20.229624	0.000000	22.716366	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	917	912	1	15	10	4975	2	15464	2417	0	0	0	0	0	0	0	0	0	0
106.070656	2444	83809	81366	144	20.563829	0.000000	23.572411	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	940	935	1	15	10	5121	2	15928	2444	0	0	0	0	0	0	0	0	0	0
107.070740	2449	86298	83850	149	20.635769	0.000000	24.594141	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	959	953	1	15	11	5278	2	16397	2449	0	0	0	0	0	0	0	0	0	0
108.071014	2490	88772	86283	150	20.901205	0.000000	24.877735	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	945	941	1	15	11	5404	2	16861	2490	0	0	0	0	0	0	0	0	0	0
109.071167	2483	91207	88725	152	21.007250	0.000000	23.609278	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	999	994	1	15	11	5575	2	17362	2483	0	0	0	0	0	0	0	0	0	0
110.071182	2553	93770	91218	153	21.229534	0.000000	24.139997	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1001	997	1	15	10	5725	2	17857	2553	0	0	0	0	0	0	0	0	0	0
111.071388	2584	96320	93737	157	21.664474	0.000000	24.236866	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1000	996	1	15	11	5873	2	18349	2584	0	0	0	0	0	0	0	0	0	0
112.071388	2621	98887	96267	159	21.751240	0.000000	24.186840	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	980	976	1	15	11	5999	2	18817	2621	0	0	0	0	0	0	0	0	0	0
113.071411	2690	101587	98898	165	21.981785	0.000000	25.325624	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1057	1051	1	15	12	6219	2	19374	2690	0	0	0	0	0	0	0	0	0	0
114.071442	2715	104299	101585	169	22.324493	0.000000	26.008520	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1008	1002	1	15	13	6340	2	19862	2715	0	0	0	0	0	0	0	0	0	0
115.071457	2722	106971	104250	175	22.625643	0.000000	28.268002	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1061	1054	1	15	13	6529	2	20386	2722	0	0	0	0	0	0	0	0	0	0
116.071861	2726	109648	106923	175	22.810345	0.000000	27.577753	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1031	1027	1	15	13	6655	2	20884	2726	0	0	0	0	0	0	0	0	0	0
117.071892	2808	112388	109581	177	22.883190	0.000000	27.080379	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1047	1042	1	15	13	6804	2	21379	2808	0	0	0	0	0	0	0	0	0	0
118.072090	2775	115045	112271	179	23.058018	0.000000	27.952314	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1075	1071	1	15	13	6978	2	21895	2775	0	0	0	0	0	0	0	0	0	0
119.072258	2790	117785	114996	187	23.031900	0.000000	26.159237	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1076	1071	1	15	13	7142	2	22419	2790	0	0	0	0	0	0	0	0	0	0
120.072334	2821	120564	117744	190	23.291386	0.000000	24.889908	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1062	1056	1	15	12	7286	2	22946	2821	0	0	0	0	0	0	0	0	0	0
121.072701	2882	123365	120484	192	23.711311	0.000000	25.572495	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1082	1077	1	15	12	7440	2	23469	2882	0	0	0	0	0	0	0	0	0	0
122.072754	2883	126229	123347	193	24.130419	0.000000	26.613600	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	1121	1118	1	15	12	7648	2	24077	2883	0	0	0	0	0	0	0	0	0	0
