Generation	Size	Frequency	Count
356.437439	15	0.000750	24
356.437439	18	0.000900	12
356.437439	28	0.001400	4
356.437439	11	0.000550	39
356.437439	14	0.000700	17
356.437439	13	0.000650	24
356.437439	23	0.001150	2
356.437439	17	0.000850	9
356.437439	20	0.001000	6
356.437439	19	0.000950	5
356.437439	21	0.001050	1
356.437439	22	0.001100	4
356.437439	29	0.001450	2
356.437439	16	0.000800	10
356.437439	26	0.001300	1
356.437439	27	0.001350	1
361.472260	1	0.000045	4011
361.472260	2	0.000090	1600
361.472260	3	0.000135	878
361.472260	4	0.000180	549
361.472260	5	0.000225	346
361.472260	6	0.000270	257
361.472260	7	0.000315	187
361.472260	8	0.000360	105
361.472260	9	0.000405	105
361.472260	10	0.000450	57
361.472260	15	0.000675	20
361.472260	13	0.000585	28
361.472260	19	0.000855	8
361.472260	16	0.000720	11
361.472260	18	0.000810	12
361.472260	12	0.000540	40
361.472260	14	0.000630	22
361.472260	24	0.001079	1
361.472260	17	0.000765	6
361.472260	11	0.000495	46
361.472260	21	0.000945	4
361.472260	27	0.001214	3
361.472260	25	0.001124	4
361.472260	23	0.001034	6
361.472260	20	0.000900	3
361.472260	28	0.001259	1
361.472260	33	0.001484	1
361.472260	29	0.001304	1
361.472260	22	0.000990	2
361.472260	31	0.001394	1
367.445251	1	0.000040	4655
367.445251	2	0.000080	1893
367.445251	3	0.000120	1026
367.445251	4	0.000160	586
367.445251	5	0.000200	437
367.445251	6	0.000240	271
367.445251	7	0.000280	163
367.445251	8	0.000320	130
367.445251	9	0.000360	104
367.445251	10	0.000400	66
367.445251	15	0.000600	18
367.445251	25	0.001000	5
367.445251	14	0.000560	21
367.445251	35	0.001400	1
367.445251	11	0.000440	64
367.445251	22	0.000880	4
367.445251	12	0.000480	38
367.445251	16	0.000640	14
367.445251	20	0.000800	6
367.445251	13	0.000520	22
367.445251	23	0.000920	3
367.445251	18	0.000720	14
367.445251	19	0.000760	5
367.445251	24	0.000960	2
367.445251	21	0.000840	6
367.445251	17	0.000680	16
367.445251	30	0.001200	1
367.445251	28	0.001120	1
367.445251	27	0.001080	1
371.472504	1	0.000036	5204
371.472504	2	0.000072	2030
371.472504	3	0.000109	1152
371.472504	4	0.000145	669
371.472504	5	0.000181	475
371.472504	6	0.000217	257
371.472504	7	0.000254	198
371.472504	8	0.000290	142
371.472504	9	0.000326	115
371.472504	10	0.000362	84
