Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
109.334602	206	6399	6194	0	16.072815	0.000000	16.417023	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	77	77	1	1	1	401	1	1199	206	0	0	0	0	0	0	0	0	0	0
110.339348	169	6568	6400	0	16.473373	0.000000	19.858757	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	76	76	1	1	1	409	1	1241	169	0	0	0	0	0	0	0	0	0	0
111.342819	195	6760	6566	0	16.789743	0.000000	20.042971	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	74	74	1	1	1	419	1	1275	195	0	0	0	0	0	0	0	0	0	0
112.344002	178	6944	6767	0	17.292135	0.000000	19.386560	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	71	71	1	1	1	431	1	1313	178	0	0	0	0	0	0	0	0	0	0
113.344612	195	7138	6944	0	17.558975	0.000000	21.067039	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	76	76	1	1	1	442	1	1342	195	0	0	0	0	0	0	0	0	0	0
114.345673	218	7356	7139	0	17.490826	0.000000	20.387531	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	80	80	1	1	1	459	1	1380	218	0	0	0	0	0	0	0	0	0	0
115.347435	242	7607	7366	0	17.640495	0.000000	20.494720	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	84	84	1	1	1	469	1	1413	242	0	0	0	0	0	0	0	0	0	0
116.347794	242	7845	7604	0	17.590910	0.000000	21.770655	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	80	80	1	1	1	476	1	1450	242	0	0	0	0	0	0	0	0	0	0
117.352425	260	8121	7862	0	18.246155	0.000000	18.254797	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	95	95	1	1	1	502	1	1510	260	0	0	0	0	0	0	0	0	0	0
118.353378	279	8391	8113	0	18.831541	0.000000	16.254765	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	98	98	1	1	1	523	1	1562	279	0	0	0	0	0	0	0	0	0	0
119.353493	328	8720	8393	0	18.807926	0.000000	16.527132	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	107	107	1	1	1	548	1	1617	328	0	0	0	0	0	0	0	0	0	0
120.355789	303	9008	8706	0	19.399340	0.000000	16.239870	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	114	114	1	1	1	571	1	1678	303	0	0	0	0	0	0	0	0	0	0
121.358894	333	9327	8995	0	19.300301	0.000000	15.753674	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	117	117	1	1	1	589	1	1745	333	0	0	0	0	0	0	0	0	0	0
122.367661	346	9653	9308	0	19.557804	0.000000	14.466308	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	130	130	1	1	1	615	1	1808	346	0	0	0	0	0	0	0	0	0	0
123.367722	354	10022	9669	0	19.768362	0.000000	13.635612	0.000000	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	134	134	1	1	1	642	1	1886	354	0	0	0	0	0	0	0	0	0	0
