Generation	NumSamples	Depth	TargetSampleSize	ActualSampleSize
80.060814	1	2	100	1
80.060814	1	3	100	5
80.060814	1	4	100	23
80.060814	1	5	100	45
80.060814	1	6	100	70
80.060814	1	7	100	94
80.060814	1	8	100	100
80.060814	1	9	100	100
80.060814	1	10	100	100
80.060814	1	0	1000	80
80.060814	1	1	1000	123
80.060814	1	2	1000	170
80.060814	1	3	1000	230
80.060814	1	4	1000	281
80.060814	1	5	1000	332
80.060814	1	6	1000	379
80.060814	1	7	1000	414
80.060814	1	8	1000	491
80.060814	1	9	1000	491
80.060814	1	10	1000	491
80.060814	2	0	200	101
80.060814	2	1	200	101
80.060814	2	2	200	101
80.060814	2	3	200	106
80.060814	2	4	200	122
80.060814	2	5	200	145
80.060814	2	6	200	171
80.060814	2	7	200	194
80.060814	2	8	200	200
80.060814	2	9	200	200
80.060814	2	10	200	200
80.060814	2	0	2000	571
80.060814	2	1	2000	614
80.060814	2	2	2000	660
80.060814	2	3	2000	721
80.060814	2	4	2000	772
80.060814	2	5	2000	823
80.060814	2	6	2000	870
80.060814	2	7	2000	904
80.060814	2	8	2000	982
80.060814	2	9	2000	982
80.060814	2	10	2000	982
80.060814	4	0	400	113
80.060814	4	1	400	113
80.060814	4	2	400	113
80.060814	4	3	400	126
80.060814	4	4	400	178
80.060814	4	5	400	247
80.060814	4	6	400	323
80.060814	4	7	400	389
80.060814	4	8	400	400
80.060814	4	9	400	400
80.060814	4	10	400	400
80.060814	4	0	4000	743
80.060814	4	1	4000	870
80.060814	4	2	4000	1011
80.060814	4	3	4000	1171
80.060814	4	4	4000	1323
80.060814	4	5	4000	1475
80.060814	4	6	4000	1617
80.060814	4	7	4000	1721
80.060814	4	8	4000	1964
80.060814	4	9	4000	1964
80.060814	4	10	4000	1964
90.064384	1	0	100	100
90.064384	1	1	100	100
90.064384	1	2	100	100
90.064384	1	3	100	100
90.064384	1	4	100	100
90.064384	1	5	100	100
90.064384	1	6	100	100
90.064384	1	7	100	100
90.064384	1	8	100	100
90.064384	1	9	100	100
90.064384	1	10	100	100
90.064384	1	0	1000	603
90.064384	1	1	1000	603
90.064384	1	2	1000	603
90.064384	1	3	1000	603
90.064384	1	4	1000	603
90.064384	1	5	1000	603
90.064384	1	6	1000	603
90.064384	1	7	1000	603
90.064384	1	8	1000	603
90.064384	1	9	1000	603
90.064384	1	10	1000	603
90.064384	2	0	200	115
90.064384	2	1	200	115
90.064384	2	2	200	115
90.064384	2	3	200	118
90.064384	2	4	200	135
90.064384	2	5	200	156
90.064384	2	6	200	181
90.064384	2	7	200	197
90.064384	2	8	200	200
90.064384	2	9	200	200
90.064384	2	10	200	200
90.064384	2	0	2000	697
90.064384	2	1	2000	739
90.064384	2	2	2000	785
90.064384	2	3	2000	848
90.064384	2	4	2000	924
90.064384	2	5	2000	1000
90.064384	2	6	2000	1074
90.064384	2	7	2000	1128
90.064384	2	8	2000	1206
90.064384	2	9	2000	1206
90.064384	2	10	2000	1206
90.064384	4	0	400	228
90.064384	4	1	400	228
90.064384	4	2	400	228
90.064384	4	3	400	240
90.064384	4	4	400	289
90.064384	4	5	400	335
90.064384	4	6	400	364
90.064384	4	7	400	392
90.064384	4	8	400	400
90.064384	4	9	400	400
90.064384	4	10	400	400
90.064384	4	0	4000	969
90.064384	4	1	4000	1094
90.064384	4	2	4000	1234
90.064384	4	3	4000	1414
90.064384	4	4	4000	1605
90.064384	4	5	4000	1783
90.064384	4	6	4000	1952
90.064384	4	7	4000	2072
90.064384	4	8	4000	2326
90.064384	4	9	4000	2384
90.064384	4	10	4000	2412
100.068352	1	0	100	100
100.068352	1	1	100	100
100.068352	1	2	100	100
100.068352	1	3	100	100
100.068352	1	4	100	100
100.068352	1	5	100	100
100.068352	1	6	100	100
100.068352	1	7	100	100
100.068352	1	8	100	100
100.068352	1	9	100	100
100.068352	1	10	100	100
100.068352	1	0	1000	669
100.068352	1	1	1000	669
100.068352	1	2	1000	669
100.068352	1	3	1000	669
100.068352	1	4	1000	669
100.068352	1	5	1000	670
100.068352	1	6	1000	669
100.068352	1	7	1000	669
100.068352	1	8	1000	669
100.068352	1	9	1000	669
100.068352	1	10	1000	669
100.068352	2	0	200	200
100.068352	2	1	200	200
100.068352	2	2	200	200
100.068352	2	3	200	200
100.068352	2	4	200	200
100.068352	2	5	200	200
100.068352	2	6	200	200
100.068352	2	7	200	200
100.068352	2	8	200	200
100.068352	2	9	200	200
100.068352	2	10	200	200
100.068352	2	0	2000	1338
100.068352	2	1	2000	1338
100.068352	2	2	2000	1338
100.068352	2	3	2000	1338
100.068352	2	4	2000	1338
100.068352	2	5	2000	1339
100.068352	2	6	2000	1339
100.068352	2	7	2000	1338
100.068352	2	8	2000	1338
100.068352	2	9	2000	1338
100.068352	2	10	2000	1338
100.068352	4	0	400	378
100.068352	4	1	400	378
100.068352	4	2	400	378
100.068352	4	3	400	386
100.068352	4	4	400	383
100.068352	4	5	400	379
100.068352	4	6	400	385
100.068352	4	7	400	392
100.068352	4	8	400	398
100.068352	4	9	400	400
100.068352	4	10	400	400
100.068352	4	0	4000	1735
100.068352	4	1	4000	1820
100.068352	4	2	4000	1914
100.068352	4	3	4000	2013
100.068352	4	4	4000	2114
100.068352	4	5	4000	2215
100.068352	4	6	4000	2305
100.068352	4	7	4000	2463
100.068352	4	8	4000	2605
100.068352	4	9	4000	2645
100.068352	4	10	4000	2663
110.070351	1	0	100	100
110.070351	1	1	100	100
110.070351	1	2	100	100
110.070351	1	3	100	100
110.070351	1	4	100	100
110.070351	1	5	100	100
110.070351	1	6	100	100
110.070351	1	7	100	100
110.070351	1	8	100	100
110.070351	1	9	100	100
110.070351	1	10	100	100
110.070351	1	0	1000	670
110.070351	1	1	1000	670
110.070351	1	2	1000	671
110.070351	1	3	1000	671
110.070351	1	4	1000	671
110.070351	1	5	1000	670
110.070351	1	6	1000	670
110.070351	1	7	1000	670
110.070351	1	8	1000	671
110.070351	1	9	1000	670
110.070351	1	10	1000	671
110.070351	2	0	200	200
110.070351	2	1	200	200
110.070351	2	2	200	200
110.070351	2	3	200	200
110.070351	2	4	200	200
110.070351	2	5	200	200
110.070351	2	6	200	200
110.070351	2	7	200	200
110.070351	2	8	200	200
110.070351	2	9	200	200
110.070351	2	10	200	200
110.070351	2	0	2000	1341
110.070351	2	1	2000	1342
110.070351	2	2	2000	1342
110.070351	2	3	2000	1342
110.070351	2	4	2000	1341
110.070351	2	5	2000	1340
110.070351	2	6	2000	1341
110.070351	2	7	2000	1340
110.070351	2	8	2000	1340
110.070351	2	9	2000	1342
110.070351	2	10	2000	1340
110.070351	4	0	400	400
110.070351	4	1	400	400
110.070351	4	2	400	400
110.070351	4	3	400	394
110.070351	4	4	400	385
110.070351	4	5	400	381
110.070351	4	6	400	387
110.070351	4	7	400	391
110.070351	4	8	400	394
110.070351	4	9	400	399
110.070351	4	10	400	400
110.070351	4	0	4000	2013
110.070351	4	1	4000	2097
110.070351	4	2	4000	2181
110.070351	4	3	4000	2267
110.070351	4	4	4000	2352
110.070351	4	5	4000	2429
110.070351	4	6	4000	2489
110.070351	4	7	4000	2605
110.070351	4	8	4000	2602
110.070351	4	9	4000	2707
110.070351	4	10	4000	2716
120.073067	1	0	100	10
120.073067	1	1	100	10
120.073067	1	2	100	10
120.073067	1	3	100	16
120.073067	1	4	100	35
