Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
82.061501	499	16197	15699	27	18.154308	0.000000	20.382986	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	186	184	1	5	3	1006	1	3049	499	0	0	0	0	0	0	0	0	0	0
83.061768	515	16705	16191	28	18.132038	0.000000	21.753445	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	203	201	1	5	4	1053	1	3151	515	0	0	0	0	0	0	0	0	0	0
84.061798	518	17203	16686	28	18.111969	0.000000	23.636112	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	204	203	1	5	4	1087	1	3245	518	0	0	0	0	0	0	0	0	0	0
85.062019	509	17735	17227	29	18.459724	0.000000	24.633448	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	209	208	1	5	5	1126	1	3344	509	0	0	0	0	0	0	0	0	0	0
86.062920	510	18244	17735	29	18.735294	0.000000	26.014238	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	196	195	1	5	5	1149	1	3430	510	0	0	0	0	0	0	0	0	0	0
87.063606	527	18781	18255	30	18.791271	0.000000	25.402357	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	211	209	1	6	5	1178	1	3538	527	0	0	0	0	0	0	0	0	0	0
88.063965	546	19302	18757	31	18.503662	0.000000	24.784822	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	217	216	1	6	4	1219	1	3641	546	0	0	0	0	0	0	0	0	0	0
89.063972	578	19885	19308	32	18.823530	0.000000	24.674732	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	213	212	1	6	4	1260	1	3758	578	0	0	0	0	0	0	0	0	0	0
90.064384	603	20443	19841	32	19.096186	0.000000	24.173153	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	224	224	1	6	4	1291	1	3861	603	0	0	0	0	0	0	0	0	0	0
91.065239	617	21060	20444	32	19.826580	0.000000	23.206551	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	235	235	1	6	4	1336	1	3986	617	0	0	0	0	0	0	0	0	0	0
92.065514	625	21682	21058	33	20.441601	0.001600	22.864183	0.001597	1.000208e+00	1.457678e-03	2.699525e-05	0.000000e+00	250	249	2	7	5	1388	2	4115	624	1	0	0	0	0	0	0	0	0	0
93.065758	630	22368	21739	34	20.812698	0.001587	21.206192	0.001585	1.000206e+00	1.457678e-03	2.678150e-05	0.000000e+00	243	242	2	7	5	1412	2	4233	629	1	0	0	0	0	0	0	0	0	0
