"K" "migration_type" "init_migration_rate" "migration_edge_only" "migration_rate_scales_with_K" "mu_driver_birth" "mu_passenger" "mu_driver_migration" "normal_birth_rate" "baseline_death_rate" "s_driver_birth" "s_passenger" "s_driver_migration" "max_relative_birth_rate" "max_relative_migration_rate" "init_pop" "seed" "biopsy_size_per_sample" "Generation" "NumCells" "TotalBirths" "TotalDeaths" "TotalMigrations" "Passengers" "Drivers" "VarPassengers" "VarDrivers" "MeanBirthRate" "MeanMigrationRate" "VarBirthRate" "VarMigRate" "NumClones" "NumGenotypes" "NumDriverGenotypes" "NumDemes" "NumNon-EmptyDemes" "MatrixColumns" "DriverMatrixColumns" "EverGenotypes" "CellsWith0Drivers" "CellsWith1Drivers" "CellsWith2Drivers" "CellsWith3Drivers" "CellsWith4Drivers" "CellsWith5Drivers" "CellsWith6Drivers" "CellsWith7Drivers" "CellsWith8Drivers" "CellsWith9Drivers" "CellsWith10Drivers" "maxgen" "gen_adj" "SmoothNumCells" "SmoothRadius" "GrowthRate" "RadiusGrowthRate" "mean_autocor" "log_mean_autocor" "sqrt_mean_autocor" "skewness" "Population" "Parent" "Identity" "DriverIdentity" "DriverMutations" "MigrationMutations" "Immortal" "PassengerMutations" "BirthRate" "MigrationRate" "OriginTime" "Descendants" "pop_size" "VAF" "Diversity" "Diversity2" "Diversity_Descendants" "case"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 23 100 519.191101 1000000 90703586 89703587 492 103.400467 0.006315 95.509201 0.006269 1 2.504631e-09 0 0 387112 382630 87 493 493 5338301 223 17263647 993690 6305 5 0 0 0 0 0 0 0 0 519.191101 1 960221.806836618 552.854496269459 9283.30554561769 2.6779156903421 2.6720965942487e-06 -12.8326471524011 0.00163465488536532 2.56345714064908 993690 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01272351255503 1.01272352544044 1.01265310404001 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 23 100 659.27478 1000000 189444817 188444818 489 133.848389 0.005358 139.694748 0.005341 1 1.000413e-08 0 0 387964 386688 113 490 490 10955251 430 36062441 994654 5334 12 0 0 0 0 0 0 0 0 659.27478 1 1027309.55173555 571.841574641493 4404.60794068422 1.22711571578117 1.03272380006483e-05 -11.4807256870945 0.0032136020289775 2.81416889893005 994654 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01077636002375 1.01077637091625 1.01074273390043 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 23 100 586.969788 1000000 99247119 98247120 492 126.330971 1.270587 191.929276 0.819299 1.244425 2.504631e-09 0.05181317 0 387484 383769 209 493 493 5823414 315 18892627 194527 446718 262117 86917 9721 0 0 0 0 0 0 586.969788 1 932486.263150742 544.81152364048 10028.7932850213 2.93455672873738 0.0214141931257622 -3.84370134661846 0.146335891447595 1.98133468869875 194527 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 17.2328090855707 17.2330888272914 4.64194244259573 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 23 100 565.592163 1000000 185616350 184616351 489 130.930267 2.267465 290.011108 1.83426 1.493449 1.000413e-08 0.1267644 0 388017 386924 309 490 490 10734460 579 35331255 81381 238285 248509 268854 112784 28742 19361 2084 0 0 0 565.592163 1 1031860.33200511 573.106748205004 6376.99684546804 1.77160682931854 0.026788039411204 -3.61979978170935 0.163670520898554 0.927464293465913 81381 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 23.0566568126275 23.0571653771199 7.96385507039938 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 24 100 610.495667 1000000 97805067 96805068 489 122.46521 0.004957 131.840454 0.004923 1 2.504631e-09 0 0 386776 383767 87 490 490 5739018 231 18612254 995043 4957 0 0 0 0 0 0 0 0 0 610.495667 1 1047065.34210572 577.313822693223 11279.5306283885 3.11062526540103 3.3855084348512e-06 -12.5960064605599 0.00183997511799785 14.6805272158211 995043 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.009985642063 1.00998565214836 1.00993603359596 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 24 100 633.560425 1000000 204159812 203159813 488 124.342003 0.005462 154.065552 0.005418 1 1.000413e-08 0 0 388404 387535 92 489 489 11786935 403 38852467 994538 5462 0 0 0 0 0 0 0 0 0 633.560425 1 997933.166056535 563.606238881797 3370.02927706609 0.951838330780365 2.54149644028677e-06 -12.8827575006952 0.001594207150996 1.31716354578647 994538 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.011011745349 1.01101175648201 1.01095144859134 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 24 100 564.637817 1000000 95699001 94699002 488 132.518982 1.53575 186.669189 0.52149 1.288493 2.504631e-09 0.03247079 0 385850 383013 185 489 489 5622591 284 18219032 36831 487570 381232 91752 2615 0 0 0 0 0 0 564.637817 1 1083336.51576407 587.227999189076 15236.3407188451 4.13349069667227 0.0887872470578004 -2.42151225351148 0.297971889710758 3.16586299142427 36831 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 6.64612960636704 6.64616713152558 4.05701446063247 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 24 100 467.553436 1000000 178095768 177095769 489 124.087105 2.527287 600.001221 1.989138 1.620744 1.000413e-08 0.2191827 0 388631 386885 289 490 490 10303118 543 33899249 77259 169634 278457 179039 225654 58736 11221 0 0 0 0 467.553436 1 1010962.87536715 567.273723870722 7198.68650451615 2.02048820448968 0.0338458196094666 -3.38593978475498 0.18397233381535 2.06092946362232 77259 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 16.6686006810653 16.6688618590668 6.81198131832883 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 25 100 626.037781 1000000 98878611 97878612 490 127.549637 0.00252 154.827347 0.002512 1 2.504631e-09 0 0 387445 384315 81 491 491 5803672 229 18828447 997481 2518 1 0 0 0 0 0 0 0 0 626.037781 1 1014259.30887887 568.197822215189 10326.8852298886 2.89902995361135 1.0927842029297e-05 -11.4241967108317 0.00330572866843258 5.33657766939229 997481 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0050558138266 1.00505581890798 1.00504507012535 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 25 100 644.952026 1000000 217251552 216251553 488 127.979233 0.006058 127.620911 0.006007 1 1.000413e-08 0 0 387971 386793 112 489 489 12536813 443 41357232 993942 6058 0 0 0 0 0 0 0 0 0 644.952026 1 973055.382075621 556.536744446416 2641.99560676486 0.755956334179415 2.62398912702332e-06 -12.8508148305559 0.00161987318238908 2.30853115199854 993942 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01222490497133 1.01222491734569 1.01215063554837 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 25 100 567.087952 1000000 96908362 95908363 489 137.121414 1.413322 491.87381 1.155565 1.373477 2.504631e-09 0.1245798 0 386215 382613 196 490 490 5687962 297 18443325 228442 316866 307792 106841 39946 113 0 0 0 0 0 567.087952 1 885640.292682612 530.950149038099 10215.022658719 3.07014164728311 0.0414512636544905 -3.18323691162933 0.20359583407941 3.26930737124547 228442 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 12.8144319401523 12.8145833373264 4.70830405014877 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 25 100 534.368408 1000000 220746343 219746344 488 155.952988 1.797245 1562.052856 1.207293 1.722263 1.000413e-08 0.3416586 0 386385 384878 317 489 489 12732450 631 42021236 97062 345833 294192 202981 45577 14353 2 0 0 0 0 534.368408 1 1066913.85174136 582.760007821148 7171.83845560149 1.95940976025793 0.0390862485544666 -3.2419845732258 0.197702424250353 3.27072695612156 97062 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 20.0672355383615 20.0676181727465 5.56260716086275 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 26 100 751.940552 1000000 98497620 97497621 489 147.586075 0.008556 130.387177 0.00856 1 2.504631e-09 0 0 386471 383342 101 490 490 5779637 229 18747842 991493 8458 49 0 0 0 0 0 0 0 0 751.940552 1 962497.686064894 553.509285291112 8986.92319775605 2.58611721418496 3.72202254652936e-06 -12.5012433421244 0.0019292544017131 2.36336285452654 991493 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01722452198381 1.01722453950503 1.01717618022813 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 26 100 687.964355 1000000 208723194 207723195 488 138.6091 0.065117 129.863937 0.060839 1 1.000413e-08 0 0 387545 386130 88 489 489 12052461 464 39732456 934922 65039 39 0 0 0 0 0 0 0 0 687.964355 1 1016202.91465224 568.741974978626 3716.89708088463 1.04054753447894 0.000143322108984402 -8.85041595042226 0.0119717212206267 2.5592986431177 934922 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.13979164181471 1.13979180114823 1.1307695068532 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 26 100 637.90564 1000000 100058985 99058986 489 133.03212 1.310402 197.273209 1.023559 1.225908 2.504631e-09 0.06085694 0 386161 382740 179 490 490 5866542 296 19043775 240977 350706 283253 109201 13728 2135 0 0 0 0 0 637.90564 1 938228.030704834 546.486283147251 9755.22758000465 2.84360137529211 0.018196911590975 -4.00650339210241 0.134895928741289 1.01230771382438 240977 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 11.5596137694949 11.5597358359626 4.68323801019829 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 26 100 588.011353 1000000 193303882 192303883 488 126.085548 1.862207 174 1.962872 1.306887 1.000413e-08 0.08668286 0 387232 385274 284 489 489 11167116 548 36788674 197960 227343 284458 128380 136600 19194 4017 2048 0 0 0 588.011353 1 956302.123628709 551.724949707344 3987.95131479319 1.15098505371063 0.0144175072296019 -4.23931203102854 0.120072924631667 1.50916893249659 197960 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 14.7055299630291 14.7057315130746 7.0236723407309 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 27 100 652.936279 1000000 95736607 94736608 490 130.501495 0.017454 131.83194 0.01713 1 2.504631e-09 0 0 386760 383198 91 491 491 5624254 247 18227035 982551 17444 5 0 0 0 0 0 0 0 0 652.936279 1 1026965.05477497 571.745686210356 10617.2156832555 2.96206674508027 8.55833772360044e-05 -9.3660194848423 0.00925112843041347 3.26581161422837 982551 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.03567228852662 1.03567232547146 1.03505733435269 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 27 100 605.828308 1000000 189353087 188353088 488 121.652832 0.007809 123.741791 0.007753 1 1.000413e-08 0 0 387526 386492 112 489 489 10951073 454 36046410 992206 7779 15 0 0 0 0 0 0 0 0 605.828308 1 1011637.42965915 567.462946009752 4176.0115422037 1.17218674133163 7.95705400196291e-06 -11.7414517268679 0.00282082505695814 1.11654923957783 992206 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01576071838707 1.01576073439621 1.01566770791723 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 27 100 497.800903 1000000 97438195 96438196 491 105.829918 0.913862 237.151566 1.242072 1.192155 2.504631e-09 0.08616412 0 385819 381208 187 492 492 5719207 308 18550860 493386 241943 154236 78299 32130 6 0 0 0 0 0 497.800903 1 964643.466734427 554.125935238708 10725.2454231749 3.08685353081819 0.00557051767792079 -5.19026728898088 0.0746359007309538 0.841118680537558 493386 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 4.01081183289852 4.01082390874668 3.56863629901746 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 27 100 561.343201 1000000 207031902 206031903 489 157.080292 2.411959 2056.080078 2.826367 1.834514 1.000413e-08 0.6083744 0 386953 384783 286 490 490 11948453 593 39401630 158339 142559 259730 170775 175180 33767 49496 10148 6 0 0 561.343201 1 963441.346936358 553.780557159666 5726.01234336089 1.64635977785222 0.0204301091308119 -3.8907455284727 0.142933932748007 1.24623613677383 158339 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 18.2404820461513 18.2407965265908 7.30099226278935 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 28 100 624.293823 1000000 91931393 90931394 491 125.021004 0.004836 128.051514 0.004803 1 2.504631e-09 0 0 386428 382030 101 492 492 5404452 229 17500839 995164 4836 0 0 0 0 0 0 0 0 0 624.293823 1 967672.624628728 554.995281969802 9700.34156857998 2.78772383943553 1.23845833143135e-06 -13.6016432329662 0.0011128604276509 2.37759009567842 995164 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00973829181799 1.00973830165112 1.00969110480006 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 28 100 624.183411 1000000 208628825 207628826 488 123.856033 0.019495 115.703735 0.019219 1 1.000413e-08 0 0 388245 387200 123 489 489 12050167 460 39717201 980583 19339 78 0 0 0 0 0 0 0 0 624.183411 1 987013.677154981 560.514238210812 3278.30238986892 0.931474392453055 2.58046231742061e-05 -10.5649568892911 0.00507982511256107 2.94220859580332 980583 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0398751097553 1.03987515122047 1.03925355065824 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 28 100 434.942017 1000000 92499575 91499576 489 134.001678 2.799058 464.170166 1.482512 2.073481 2.504631e-09 0.3093192 0 385218 381013 194 490 490 5439432 304 17608404 58713 57366 233685 405871 183577 48457 6201 6130 0 0 0 434.942017 1 858675.161744303 522.80473697517 14650.8998771123 4.4700249067944 0.0849745212485251 -2.46540381744319 0.291503895769036 2.47603037413286 58713 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 22.0496482385417 22.0501123861152 6.72398384285553 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 28 100 424.980042 1000000 177866316 176866317 489 111.578217 2.007737 283.300262 1.280023 1.631283 1.000413e-08 0.1611828 0 387707 385899 265 490 490 10293176 533 33861648 92761 222317 388704 193045 86990 16181 2 0 0 0 0 424.980042 1 979072.623015611 558.254865807513 5783.93305205714 1.65041435960947 0.029276747815477 -3.53096166793375 0.171104493849452 2.78909564206164 92761 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 25.0450351971296 25.0456374209652 6.6024035870671 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 29 100 549.656982 1000000 97896091 96896092 489 108.988541 0.002941 111.330254 0.002927 1 2.504631e-09 0 0 387763 384759 90 490 490 5746695 246 18633190 997059 2941 0 0 0 0 0 0 0 0 0 549.656982 1 973961.130897309 556.795704655988 9123.52895562871 2.61080303871635 9.00464370659273e-07 -13.9203552392883 0.000948928011315544 1.85676587958657 997059 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00590661163076 1.00590661757227 1.00588921901701 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 29 100 623.015076 1000000 201580378 200580379 488 124.068199 0.011904 140.900558 0.011733 1 1.000413e-08 0 0 387704 386686 131 489 489 11643565 464 38366529 988096 11904 0 0 0 0 0 0 0 0 0 623.015076 1 1066938.49673702 582.766738465283 4421.34154855366 1.20854488350852 4.67935465462506e-06 -12.2723503518539 0.00216318160463357 1.05114692370248 988096 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02422633394929 1.02422635876257 1.02393640058779 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 29 100 560.70343 1000000 95088612 94088613 489 117.573799 1.075118 144.464478 0.853342 1.166107 2.504631e-09 0.03557456 0 386909 384130 191 490 490 5586628 296 18099165 315512 365135 254112 59205 6036 0 0 0 0 0 0 560.70343 1 958804.963344858 552.446466867836 10038.2384315692 2.89583611426352 0.0166089501636556 -4.09781356243239 0.128875715957878 1.56713667495285 315512 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 8.61449507202102 8.61456066761637 4.06603998908745 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 29 100 564.010071 1000000 187887940 186887941 488 137.675522 2.1257 478.017548 2.425472 1.500597 1.000413e-08 0.1662984 0 388072 387290 307 489 489 10871905 600 35772929 166010 233908 215315 185248 106251 79248 13966 54 0 0 0 564.010071 1 1012440.42392358 567.688115171513 5573.14542309672 1.56428295680268 0.0169704122607311 -4.07628390652896 0.130270534890784 2.21516733796263 166010 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 17.6720444235787 17.6723390578952 7.40662722260876 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 30 100 624.071838 1000000 102502133 101502134 490 126.716896 0.00436 127.914528 0.00434 1 2.504631e-09 0 0 387321 383532 93 491 491 6011956 236 19516932 995644 4352 4 0 0 0 0 0 0 0 0 624.071838 1 962668.933471182 553.558523234792 8379.52036316591 2.41447044023639 8.57645436495805e-05 -9.36390488105665 0.00926091483869604 2.95139957055313 995644 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00876827093754 1.0087682797827 1.00873803022633 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 30 100 570.654175 1000000 181628093 180628094 488 113.759018 0.00714 113.003693 0.007072 1 1.000413e-08 0 0 387110 385646 101 489 489 10515754 387 34586628 992860 7140 0 0 0 0 0 0 0 0 0 570.654175 1 982719.87422413 559.293707558766 3373.74197016198 0.960543791548442 5.3282550439924e-05 -9.83990166426062 0.00729948973832582 5.27873343759658 992860 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01442688422515 1.01442689886019 1.01432356375059 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 30 100 510.577271 1000000 102653340 101653341 491 121.605385 1.941986 423.15033 1.682815 1.403579 2.504631e-09 0.1371032 0 387096 383306 195 492 492 6017120 309 19541536 176674 183868 306995 197477 123289 11641 56 0 0 0 0 510.577271 1 885203.703826036 530.819263228396 9730.0067591844 2.92143439621055 0.0279693887399565 -3.57664462613805 0.167240511658977 1.67211173302418 176674 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 17.2502779012956 17.2505582279411 6.46269444655276 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 30 100 533.541748 1000000 180102197 179102198 489 133.311295 2.426741 550.437256 1.287077 1.598937 1.000413e-08 0.3576855 0 387312 385831 278 490 490 10421501 532 34277747 30702 172791 337737 298749 126694 27166 3657 2351 153 0 0 533.541748 1 950889.774570965 550.161445320385 5479.08839897132 1.58614489487539 0.0302317997654052 -3.49886093622345 0.173872941441172 1.80146696980363 30702 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 26.9849624678629 26.9856636900223 8.35369339249198 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 31 100 579.26532 1000000 93142896 92142897 490 115.417374 0.004809 115.801033 0.00478 1 2.504631e-09 0 0 386834 383471 91 491 491 5473649 239 17729758 995193 4805 2 0 0 0 0 0 0 0 0 579.26532 1 961052.121284612 553.093474326713 9481.0611696029 2.73194487269361 3.21579458525132e-06 -12.6474360814327 0.00179326366863641 2.85403763891758 995193 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00968006691157 1.00968007668535 1.00963745343105 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 31 100 578.593445 1000000 177405795 176405796 488 115.587128 0.009993 130.645828 0.009867 1 1.000413e-08 0 0 387061 385769 113 489 489 10262499 389 33760043 990007 9993 0 0 0 0 0 0 0 0 0 578.593445 1 1010043.54897674 567.015737978636 4031.69087730891 1.1326833115463 5.68176364462713e-06 -12.078248872612 0.00238364503326882 2.63509746706842 990007 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02027467446849 1.02027469515425 1.02007121247413 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 31 100 570.991394 1000000 98005738 97005739 489 120.970596 0.929114 243.691757 0.978854 1.230089 2.504631e-09 0.08976071 0 386258 382113 186 490 490 5750143 309 18654048 439729 276679 200799 80336 2456 1 0 0 0 0 0 570.991394 1 951774.839609335 550.41742420516 10703.5280574642 3.0973686499139 0.00856582789554632 -4.75997449156839 0.0925517579279093 0.859206991799897 439729 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 4.8939542042253 4.89397326115211 3.57555747098603 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 31 100 561.213257 1000000 210176871 209176872 488 146.861542 2.523108 333.048309 1.14187 1.590797 1.000413e-08 0.1034909 0 387292 385977 299 489 489 12130258 631 40001038 0 142341 447423 199753 169592 37493 2957 441 0 0 0 561.213257 1 995905.712605319 563.033421769246 5580.83928410311 1.57873029101394 0.0900316911047669 -2.40759354724646 0.300052813859105 3.27111260372196 0 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 31.1815763843521 31.1825175228278 8.52380466909328 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 32 100 649.695435 1000000 95554877 94554878 491 128.205566 0.005455 137.96312 0.005411 1 2.504631e-09 0 0 385632 380557 98 492 492 5617663 245 18188748 994545 5455 0 0 0 0 0 0 0 0 0 649.695435 1 991948.434003889 561.913688325855 9948.59043096724 2.82042613327859 1.16739288514979e-06 -13.6607375988074 0.00108045957127039 1.82061627644976 994545 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01099649323532 1.01099650435274 1.01093636296892 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 32 100 740.255615 1000000 223370786 222370787 488 150.653503 0.006795 238.89006 0.006733 1 1.000413e-08 0 0 386834 385107 103 489 489 12883977 506 42518197 993205 6795 0 0 0 0 0 0 0 0 0 740.255615 1 972623.544854794 556.413236598847 2880.51082289243 0.824516192814671 4.58481771835971e-06 -12.2927602091291 0.0021412187460322 1.90729478105321 993205 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01372740299672 1.01372741691258 1.0136338256786 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 32 100 588.954529 1000000 100070396 99070397 492 140.796799 1.681976 628.328369 1.499136 1.496645 2.504631e-09 0.1781313 0 386415 381017 187 493 493 5866120 316 19042490 202115 245276 320135 140582 84780 7108 4 0 0 0 0 588.954529 1 922476.447294356 541.879481938091 11661.1887741658 3.43183391590784 0.0178726794790346 -4.02448201818403 0.133688741033172 0.538029239232359 202115 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 15.8884268369902 15.8886633944292 6.01160305528494 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 32 100 611.183472 1000000 220952904 219952905 488 145.612564 1.862465 628.161255 1.723883 1.45444 1.000413e-08 0.2080558 0 387312 386457 316 489 489 12744810 611 42059462 143700 304928 252336 176768 97045 21047 2126 10 2040 0 0 611.183472 1 956681.369313482 551.834339073174 3414.02241475104 0.985417364669596 0.0189802389811402 -3.96435689467097 0.137768788123944 2.61905808815562 143700 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 25.9346262730185 25.9352729600037 6.21374670421252 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 33 100 655.59729 1000000 93485507 92485508 488 139.915161 0.013168 138.375488 0.012972 1 2.504631e-09 0 0 386936 383859 95 489 489 5493122 255 17790045 986836 13160 4 0 0 0 0 0 0 0 0 655.59729 1 1049624.18637781 578.018819158749 11700.318512619 3.22429172621757 2.34771224511374e-05 -10.659484123703 0.00484531964385606 1.81246451273117 986836 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02678798904585 1.02678801655147 1.02644205977112 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 33 100 634.666077 1000000 196658421 195658422 488 127.82547 0.012355 152.46051 0.012171 1 1.000413e-08 0 0 386256 384758 90 489 489 11369215 426 37445071 987645 12355 0 0 0 0 0 0 0 0 0 634.666077 1 1001196.62210039 564.527043487174 3162.17143852625 0.891787292928184 3.39845567855812e-05 -10.2896043487225 0.00582962749972768 2.08011629680115 987645 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02516202721526 1.02516205301044 1.02484941049353 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 33 100 498.562408 1000000 93479197 92479198 488 126.864639 1.474317 260.868683 1.055201 1.330099 2.504631e-09 0.08411161 0 385667 381680 155 489 489 5491282 265 17785266 128018 468393 272170 72730 50056 8628 5 0 0 0 0 498.562408 1 935701.189208929 545.749886888794 11070.7764582457 3.23112269893732 0.0589747187365263 -2.83064642289814 0.242847109796527 2.70835616701428 128018 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 4.62944260554938 4.6294594079234 3.53425500969425 "caseB_new"
2048 2 1.000413e-08 1 1 1e-05 0.1 0 -1 0 0.1 0 0 10 10 1 33 100 597.670959 1000000 198597612 197597613 489 137.775055 1.593412 405.857635 1.038236 1.342887 1.000413e-08 0.1163749 0 387971 386741 314 490 490 11476023 600 37805179 143570 343382 314573 176178 20248 936 1113 0 0 0 0 597.670959 1 959842.98877307 552.745431922022 4034.03088626489 1.16204873306613 0.0160812276938019 -4.13010266902873 0.126811780579731 1.14991562047447 143570 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 27.3836052554042 27.3843277534204 6.25008500400854 "caseB_new"
2048 2 2.504631e-09 0 1 1e-05 0.1 0 -1 0 0 0 0 10 10 1 34 100 556.830078 1000000 96081488 95081489 491 108.412697 0.017447 133.18988 0.017124 1 2.504631e-09 0 0 387626 383416 101 492 492 5644125 245 18289022 982558 17437 5 0 0 0 0 0 0 0 0 556.830078 1 885606.101115925 530.939899847318 7435.21070284059 2.23044541790965 0.00020926756448327 -8.47189691193458 0.0144660832461061 4.06820400948667 982558 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0357225240649 1.03572256106356 1.0351058438769 "caseB_new"
