Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
1726	115	3327	3327	2	0	1	0	1.902240	1.000000	749.587280	1741
264	0	3473	3473	1	0	1	0	1.137494	1.000000	759.907959	264
51	256	3330	3330	2	0	1	0	1.384799	1.000000	749.707825	51
396	0	4081	4081	1	0	1	0	1.149468	1.000000	796.052612	396
1215	0	3407	3407	1	0	1	0	1.212172	1.000000	755.707031	1217
246	0	3526	3526	1	0	1	0	1.320987	1.000000	763.545349	542
10	0	3880	3880	1	0	1	0	1.029947	1.000000	785.850647	10
349	256	3874	3874	2	0	1	0	1.410614	1.000000	785.270203	349
971	1031	3570	3570	2	0	1	1	1.659260	1.000000	766.177979	973
499	0	3576	3576	1	0	1	0	1.248609	1.000000	766.561401	499
526	286	3583	3583	3	0	1	0	1.992341	1.000000	767.007996	526
119	0	3584	3584	1	0	1	0	1.147195	1.000000	767.031982	119
935	0	3647	3647	1	0	1	0	1.216697	1.000000	771.156982	1038
13	0	4026	4026	1	0	1	0	1.174563	1.000000	793.122070	13
224	0	3642	3642	1	0	1	0	1.127196	1.000000	770.833801	224
398	1031	3658	3658	2	0	1	2	1.551740	1.000000	772.048279	398
2440	1287	3669	3669	2	0	1	0	1.701974	1.000000	772.753235	2440
57	3177	5230	5230	4	0	1	0	2.601745	1.000000	855.504333	57
789	24	4216	4216	2	0	1	0	1.643263	1.000000	804.225037	789
603	2415	3961	3961	3	0	1	0	2.595213	1.000000	789.388794	603
773	286	3744	3744	3	0	1	0	2.085529	1.000000	777.319519	773
172	1494	3683	3683	2	0	1	0	1.436827	1.000000	773.612793	172
87	0	3679	3679	1	0	1	0	1.032070	1.000000	773.200439	87
486	286	3746	3746	3	0	1	0	2.098021	1.000000	777.563904	486
99	0	3712	3712	1	0	1	0	1.095580	1.000000	775.195251	99
550	1714	3862	3862	3	0	1	0	1.293947	1.000000	784.521667	552
17	0	3804	3804	1	0	1	0	1.039124	1.000000	781.192383	17
314	2154	4415	4415	2	0	1	0	1.357102	1.000000	813.728882	314
2788	0	4135	4135	1	0	1	1	1.612044	1.000000	799.117493	2788
42	0	4353	4353	1	0	1	0	1.006659	1.000000	811.300781	42
