Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
15192	2658	4163	4163	9	0	1	0	7.736356	0.000000	386.385254	16385
7623	601	4467	4467	6	0	1	0	2.392197	0.000000	390.169189	7628
489	212	4379	4379	4	0	1	1	1.553928	0.000000	389.071991	489
4576	1758	4119	4119	8	0	1	0	4.299556	0.000000	385.974854	4576
7716	378	4718	4718	5	0	1	0	2.338774	0.000000	393.105408	7807
1938	2556	4393	4393	7	0	1	1	2.925977	0.000000	389.274109	1939
5471	3001	4938	4938	7	0	1	1	3.603472	0.000000	395.402985	5509
16359	378	4751	4751	5	0	1	1	2.540044	0.000000	393.493439	16373
24408	1880	4641	4641	6	0	1	0	4.267122	0.000000	392.248413	24576
56	3684	4534	4534	7	0	1	1	4.961679	0.000000	391.089325	8192
83	1344	5236	5236	7	1	1	0	4.955173	0.000000	398.411255	83
14617	1785	5097	5097	9	0	1	0	6.265521	0.000000	397.047852	16706
887	2960	5180	5180	9	0	1	0	7.551958	0.000000	397.908264	887
4188	1758	4602	4602	8	0	1	0	4.316394	0.000000	391.909882	4190
35	1758	6464	6464	8	0	1	0	4.250715	0.000000	408.633026	35
9	2577	4684	4684	6	1	1	2	2.902330	0.000000	392.671539	9
8192	2067	5654	5654	6	0	1	0	4.345879	0.000000	402.371643	8192
1417	3827	5745	5745	8	0	1	0	4.473469	0.000000	403.081635	1417
1001	1668	4799	4799	7	0	1	0	4.255617	0.000000	394.048920	1001
601	1344	5078	5078	8	0	1	0	5.114972	0.000000	396.872162	601
575	2984	6229	6229	9	0	1	1	6.654511	0.000000	406.950836	575
1078	4163	5023	5023	10	0	1	0	7.860322	0.000000	396.355194	1078
185	420	4870	4870	5	0	1	1	2.832279	0.000000	394.785065	185
1804	601	4933	4933	6	0	1	0	2.715686	0.000000	395.338776	8190
125	2960	5535	5535	9	0	1	0	7.746896	0.000000	401.446198	125
3	525	5348	5348	4	1	1	1	1.423328	0.000000	399.673004	3
241	1785	5690	5690	9	0	1	0	6.319825	0.000000	402.719025	241
7938	1648	5360	5360	6	0	1	1	2.489052	0.000000	399.800720	7940
109	4163	5545	5545	10	0	1	0	7.875686	0.000000	401.559418	109
9	2882	5270	5270	6	1	1	0	4.469723	0.000000	398.850403	9
5036	1668	5383	5383	7	0	1	0	4.275027	0.000000	400.089447	5036
1837	2762	5452	5452	7	0	1	0	4.545860	0.000000	400.738159	1837
35	3672	5309	5309	8	0	1	1	3.410638	0.000000	399.264313	35
1212	1344	6441	6441	8	0	1	0	5.704920	0.000000	408.448059	1212
267	525	5790	5790	5	0	1	1	1.859937	0.000000	403.500793	267
450	3565	5373	5373	8	0	1	2	3.356897	0.000000	399.964783	450
31	1520	5869	5869	8	0	1	0	6.146669	0.000000	404.167175	31
2696	2984	5436	5436	9	0	1	1	6.642741	0.000000	400.547943	2701
9	4929	7131	7131	8	0	1	1	3.786737	0.000000	413.209564	9
42	2745	6027	6027	9	0	1	0	4.434173	0.000000	405.252686	42
297	1758	5718	5718	8	0	1	1	4.235459	0.000000	402.895508	297
7	4184	5447	5447	9	1	1	0	4.536681	0.000000	400.684326	7
2107	4127	5565	5565	7	0	1	0	2.770901	0.000000	401.683990	2107
2017	5097	6641	6641	10	0	1	0	6.794417	0.000000	409.983276	2038
1758	1857	5522	5522	6	0	1	0	3.649989	0.000000	401.310669	1758
9	1535	5880	5880	5	1	1	0	2.566012	0.000000	404.202087	9
1	2221	5758	5758	6	0	1	0	2.360261	0.000000	403.176941	1
236	2150	5609	5609	7	0	1	1	2.508248	0.000000	402.056824	236
1092	3073	6512	6512	7	0	1	0	4.186157	0.000000	409.076355	1092
61	525	5678	5678	5	0	1	1	1.484939	0.000000	402.603851	61
622	2984	5932	5932	9	0	1	0	6.455326	0.000000	404.542084	622
15173	3271	5589	5589	8	0	1	2	5.573840	0.000000	401.839203	15271
8145	1668	5643	5643	7	0	1	0	4.762722	0.000000	402.292419	8146
6386	4933	5995	5995	7	0	1	0	3.276214	0.000000	405.027191	6386
467	2984	5825	5825	9	0	1	0	6.325861	0.000000	403.820404	467
19	3073	7647	7647	6	1	1	0	3.871980	0.000000	416.522491	19
21	420	5834	5834	5	0	1	0	2.804905	0.000000	403.886353	21
8	3296	7697	7697	9	0	1	0	6.844890	0.000000	416.926544	8
1346	4351	6415	6415	9	0	1	0	6.342614	0.000000	408.298218	1346
284	1668	5940	5940	7	0	1	1	4.195026	0.000000	404.635254	284
19	4641	6808	6808	7	0	1	0	4.368463	0.000000	411.189636	19
4	3565	6101	6101	8	0	1	1	3.307777	0.000000	405.896088	4
2	3296	7574	7574	9	0	0	0	6.248577	0.000000	416.069733	2
33	601	6121	6121	6	0	1	0	2.070199	0.000000	406.048096	33
2	6710	7905	7905	9	1	0	0	6.955204	0.000000	418.137238	2
324	1668	7076	7076	7	0	1	1	4.624798	0.000000	412.838440	324
3987	4351	6111	6111	9	0	1	0	6.472115	0.000000	405.985199	3987
8098	4534	6046	6046	8	0	1	1	5.894212	0.000000	405.383972	8136
20	3296	6376	6376	9	0	1	0	6.208333	0.000000	408.012177	20
73	3579	6002	6002	7	0	1	1	3.929058	0.000000	405.066650	73
68	2984	6240	6240	8	1	1	0	6.272429	0.000000	407.044464	68
1	2984	7501	7501	9	0	1	0	6.463903	0.000000	415.536194	1
145	4641	6678	6678	7	0	1	0	4.726983	0.000000	410.250702	145
17	3296	6286	6286	8	1	1	1	5.989661	0.000000	407.407074	17
6	1344	7441	7441	8	0	0	0	5.015510	0.000000	415.154083	6
68	2984	6787	6787	9	0	1	0	6.424597	0.000000	411.043793	68
142	2882	6109	6109	6	1	1	0	4.469723	0.000000	405.971924	142
6	1758	6285	6285	7	1	1	0	4.105000	0.000000	407.399780	6
8072	1668	6368	6368	7	0	1	0	5.035964	0.000000	407.981537	8132
84	2745	6408	6408	9	0	1	0	4.507899	0.000000	408.232300	84
10	4718	7248	7248	5	1	1	0	2.338774	0.000000	413.917511	10
3064	1344	6413	6413	8	0	1	0	5.668079	0.000000	408.269104	3064
3961	2556	6266	6266	7	0	1	0	3.331482	0.000000	407.210175	3962
4	3579	7712	7712	7	0	0	1	3.924046	0.000000	417.027161	4
3094	2882	6159	6159	7	0	1	0	4.868795	0.000000	406.301636	3094
156	1535	6279	6279	6	0	1	0	2.933913	0.000000	407.360138	156
21184	2984	6308	6308	9	0	1	0	7.002387	0.000000	407.559387	21185
48	2829	6876	6876	7	0	1	0	3.040278	0.000000	411.652161	48
47	2745	7575	7575	9	0	1	0	4.572498	0.000000	416.079803	47
13	420	7566	7566	4	1	1	0	2.782679	0.000000	416.002228	13
22	3579	6540	6540	7	0	1	1	3.824732	0.000000	409.292297	22
1	1779	7828	7828	4	1	0	0	2.261569	0.000000	417.681091	1
5	3900	7756	7756	7	1	0	0	4.209533	0.000000	417.264038	5
2	3296	7627	7627	9	0	1	0	6.061352	0.000000	416.440430	2
51	5097	6522	6522	9	1	1	0	6.265521	0.000000	409.161011	51
103	2556	6455	6455	7	0	1	0	3.003858	0.000000	408.582031	103
26	525	6534	6534	4	1	1	1	1.423328	0.000000	409.262146	26
7	525	6956	6956	4	1	1	2	1.423328	0.000000	412.107300	7
401	1758	6469	6469	8	0	1	0	4.631370	0.000000	408.682922	401
444	3672	6622	6622	8	0	1	1	3.736104	0.000000	409.851776	444
1	3550	7873	7873	8	0	0	0	4.693477	0.000000	417.944000	1
37	1344	7557	7557	8	0	1	0	5.003584	0.000000	415.917267	37
209	3001	6731	6731	7	0	1	0	3.762167	0.000000	410.705627	209
57	6368	7547	7547	7	1	1	0	5.035964	0.000000	415.871918	57
1	6308	7864	7864	9	1	0	0	7.002387	0.000000	417.901642	1
4	4641	7327	7327	6	1	1	0	4.267122	0.000000	414.470123	4
8163	3296	6710	6710	9	0	1	0	6.955204	0.000000	410.533295	8168
8	525	6637	6637	5	0	1	2	1.608897	0.000000	409.961365	8
42	2745	6591	6591	9	0	1	0	4.663174	0.000000	409.601440	42
1766	3602	7281	7281	8	0	1	0	5.473025	0.000000	414.111694	1766
32	3579	7653	7653	7	0	1	1	3.887847	0.000000	416.570312	32
7	2960	7780	7780	9	0	1	0	7.439545	0.000000	417.379486	7
2	2882	7553	7553	7	0	0	1	4.715466	0.000000	415.896576	2
19	1344	7580	7580	8	0	1	0	5.226404	0.000000	416.115021	19
7	2556	7313	7313	7	0	1	0	3.033120	0.000000	414.371704	7
3	3900	7755	7755	7	1	0	0	4.209533	0.000000	417.259094	3
80	4718	6831	6831	6	0	1	0	2.561121	0.000000	411.321045	80
3	3579	7380	7380	7	0	0	1	3.942803	0.000000	414.752136	3
1	3798	7303	7303	6	1	1	0	3.469681	0.000000	414.248779	1
1	3798	7903	7903	7	0	0	0	3.636880	0.000000	418.133423	1
23	525	7136	7136	4	1	1	1	1.423328	0.000000	413.232239	23
1	1668	7562	7562	6	1	1	0	3.931401	0.000000	415.958099	1
1	3798	7885	7885	7	0	0	0	3.725424	0.000000	418.039490	1
2	3565	7833	7833	8	0	0	1	3.260178	0.000000	417.701324	2
5	2984	7823	7823	8	1	0	1	6.272429	0.000000	417.651520	5
65	3073	6911	6911	7	0	1	1	3.956624	0.000000	411.861206	65
7	3798	7126	7126	6	1	1	0	3.469681	0.000000	413.158112	7
14	4751	7284	7284	6	0	1	1	2.633352	0.000000	414.127960	14
82	3602	6820	6820	7	1	1	0	4.228655	0.000000	411.260132	82
3	420	7100	7100	5	0	1	0	2.888507	0.000000	412.987823	3
4	2984	7012	7012	8	1	1	0	6.272429	0.000000	412.405609	4
7	1648	7291	7291	6	0	1	1	2.819777	0.000000	414.164276	7
1	6266	7899	7899	7	1	0	0	3.331482	0.000000	418.113098	1
1	1344	7817	7817	8	0	0	0	5.311553	0.000000	417.645813	1
109	4239	7019	7019	7	0	1	0	4.059082	0.000000	412.446930	109
3	2556	7742	7742	6	1	0	0	2.822644	0.000000	417.199860	3
1	3754	7900	7900	7	0	0	2	2.776323	0.000000	418.118622	1
2	6368	7840	7840	8	0	0	0	5.604086	0.000000	417.742218	2
1	3374	7573	7573	8	1	1	0	4.888447	0.000000	416.042786	1
4	3001	7042	7042	6	1	1	0	3.351511	0.000000	412.577850	4
22	2960	7662	7662	8	1	1	0	7.311858	0.000000	416.626373	22
11	3001	7338	7338	7	0	1	0	3.356397	0.000000	414.548798	11
15	2150	7088	7088	7	0	1	1	2.666054	0.000000	412.910004	15
11	3296	7533	7533	9	0	1	0	6.322988	0.000000	415.737823	11
21	6641	7769	7769	10	1	1	0	6.794417	0.000000	417.327789	21
33	1344	7633	7633	7	1	1	0	4.955173	0.000000	416.449432	33
2	3565	7776	7776	8	0	0	2	3.316955	0.000000	417.368958	2
2	3374	7866	7866	8	1	0	0	4.888447	0.000000	417.919281	2
1	3579	7892	7892	6	1	0	1	3.795794	0.000000	418.070618	1
2	3374	7713	7713	8	1	0	0	4.888447	0.000000	417.028076	2
1	4163	7438	7438	10	0	1	0	7.921340	0.000000	415.136963	1
1	1668	7894	7894	6	1	0	0	3.931401	0.000000	418.080048	1
5	4163	7643	7643	10	0	1	0	7.883680	0.000000	416.502106	5
18	1857	7493	7493	6	0	1	0	3.948494	0.000000	415.494110	18
2	5360	7821	7821	7	0	0	1	2.565195	0.000000	417.648956	2
14	3866	7502	7502	9	1	1	0	7.564371	0.000000	415.537415	14
1	2150	7853	7853	6	1	0	1	2.404947	0.000000	417.827454	1
54	4929	7383	7383	8	0	1	1	3.822777	0.000000	414.774078	54
4	3073	7729	7729	6	1	0	0	3.871980	0.000000	417.111084	4
20	3364	7669	7669	6	0	1	1	3.336446	0.000000	416.687622	20
1	4467	7535	7535	7	0	0	1	2.555439	0.000000	415.745148	1
38	6046	7351	7351	8	1	1	1	5.894212	0.000000	414.611938	38
4	4351	7405	7405	8	1	1	1	5.919703	0.000000	414.934570	4
3	3073	7779	7779	6	1	0	0	3.871980	0.000000	417.378510	3
1	1344	7794	7794	7	1	0	0	4.955173	0.000000	417.475464	1
1	4718	7810	7810	6	0	0	0	2.473469	0.000000	417.594360	1
3	4929	7818	7818	8	0	0	1	4.166882	0.000000	417.646606	3
19	2607	7363	7363	7	0	1	0	4.632165	0.000000	414.667358	19
9	3602	7472	7472	7	1	1	0	4.228655	0.000000	415.393097	9
1	3565	7881	7881	8	0	0	1	3.488830	0.000000	418.013550	1
8	2960	7523	7523	8	1	1	0	7.311858	0.000000	415.679199	8
6	5589	7725	7725	8	1	1	2	5.573840	0.000000	417.077454	6
88	5589	7381	7381	8	1	1	2	5.573840	0.000000	414.759399	88
2	2882	7878	7878	7	0	0	0	4.563407	0.000000	417.993713	2
2	1758	7842	7842	8	0	0	0	4.176790	0.000000	417.747040	2
2	6710	7808	7808	10	0	1	0	7.107987	0.000000	417.593353	2
4	525	7749	7749	5	0	0	1	1.426940	0.000000	417.240906	4
1	4929	7883	7883	7	1	0	1	3.783264	0.000000	418.034515	1
2	4602	7891	7891	9	0	0	0	4.577074	0.000000	418.065094	2
10	3374	7440	7440	8	1	1	0	4.888447	0.000000	415.147919	10
38	4938	7433	7433	7	1	1	1	3.603472	0.000000	415.097015	38
1	1668	7806	7806	7	0	0	0	4.000803	0.000000	417.587494	1
5	3001	7687	7687	6	1	1	0	3.351511	0.000000	416.833710	5
5	1758	7867	7867	8	0	0	1	4.123468	0.000000	417.921631	5
17	3630	7673	7673	8	0	1	3	4.292696	0.000000	416.724182	17
1	3139	7902	7902	6	1	0	1	3.334025	0.000000	418.120392	1
3	4351	7834	7834	8	1	0	0	5.919703	0.000000	417.703552	3
4	4467	7686	7686	6	1	0	0	2.392197	0.000000	416.831329	4
9	2984	7726	7726	9	0	1	0	6.449907	0.000000	417.080658	9
2	3092	7851	7851	7	0	0	0	3.047185	0.000000	417.809662	2
14	4003	7711	7711	9	1	1	0	7.105186	0.000000	417.022919	14
6	3073	7730	7730	6	1	0	0	3.871980	0.000000	417.130402	6
1	3754	7901	7901	7	0	0	2	2.816579	0.000000	418.119659	1
25	2960	7722	7722	9	0	1	0	7.572391	0.000000	417.069427	25
1	6368	7884	7884	7	1	0	0	5.035964	0.000000	418.039001	1
1	6710	7904	7904	9	1	0	0	6.955204	0.000000	418.135223	1
1	3296	7731	7731	8	1	0	0	5.989661	0.000000	417.134613	1
3	3565	7735	7735	7	1	0	1	3.244634	0.000000	417.161133	3
5	5436	7796	7796	9	1	0	1	6.642741	0.000000	417.488281	5
4	2960	7829	7829	9	0	0	0	7.338758	0.000000	417.683441	4
1	3565	7795	7795	7	1	0	1	3.244634	0.000000	417.484467	1
1	2286	7888	7888	6	1	0	1	3.480514	0.000000	418.060181	1
3	2960	7801	7801	9	0	0	1	7.344764	0.000000	417.558594	3
1	4393	7848	7848	8	0	0	1	3.478411	0.000000	417.785736	1
1	5643	7887	7887	8	0	0	0	4.969040	0.000000	418.050049	1
1	3296	7889	7889	9	0	0	0	5.999836	0.000000	418.061005	1
4	5589	7871	7871	9	0	0	2	5.613253	0.000000	417.932617	4
7	2960	7793	7793	9	0	1	1	7.325423	0.000000	417.473419	7
1	1668	7882	7882	7	0	0	0	4.044661	0.000000	418.027130	1
2	2150	7809	7809	6	1	0	1	2.404947	0.000000	417.593353	2
5	1668	7819	7819	7	0	0	0	4.196517	0.000000	417.647369	5
1	1344	7857	7857	8	0	0	0	5.285531	0.000000	417.842346	1
1	1779	7869	7869	4	1	0	0	2.261569	0.000000	417.926392	1
1	2960	7854	7854	9	0	0	0	7.375509	0.000000	417.829163	1
1	3798	7886	7886	6	1	0	0	3.469681	0.000000	418.049500	1
1	3827	7897	7897	8	0	0	0	4.748470	0.000000	418.100342	1
1	1779	7893	7893	5	0	0	0	2.605845	0.000000	418.070953	1
1	4080	7895	7895	6	1	0	0	2.418427	0.000000	418.084839	1
1	2829	7896	7896	6	1	0	0	2.514999	0.000000	418.085327	1
