Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
45	2133	3313	3313	9	0	1	4	4.482059	0.000000	661.529297	45
12	1767	3398	3398	8	0	1	2	3.256342	0.000000	662.889709	12
440	2804	3474	3474	9	0	1	2	3.979568	0.000000	664.047668	440
19	1331	3564	3564	7	0	1	2	2.985124	0.000000	665.521912	19
2	1063	3813	3813	7	0	0	2	3.565395	0.000000	668.953369	2
91	1331	3675	3675	7	0	1	2	3.569039	0.000000	666.962341	91
1	1072	3440	3440	8	0	1	2	3.636424	0.000000	663.576660	1
68	2761	3502	3502	10	0	1	4	4.968975	0.000000	664.602783	68
4	2004	3739	3739	8	0	0	2	3.489993	0.000000	667.781616	4
1	2081	3456	3456	8	0	1	2	3.772083	0.000000	663.791626	1
2	1097	3586	3586	7	0	1	2	2.946940	0.000000	665.786682	2
29	1560	3585	3585	9	0	1	0	4.354368	0.000000	665.766907	29
5	1391	3830	3830	9	0	0	1	3.580420	0.000000	669.149963	5
22	1072	3663	3663	8	0	1	2	3.388339	0.000000	666.829102	22
21	2004	3515	3515	8	0	1	2	3.721367	0.000000	664.753601	21
4	490	3761	3761	8	0	0	1	2.724993	0.000000	668.232788	4
1	3400	3801	3801	9	0	0	2	5.177546	0.000000	668.791504	1
1	1416	3793	3793	9	0	0	3	4.246247	0.000000	668.635986	1
27	2320	3599	3599	10	0	1	2	4.680866	0.000000	665.946228	27
2	1072	3841	3841	8	0	0	2	3.515057	0.000000	669.244263	2
2	1331	3782	3782	7	0	0	3	2.895144	0.000000	668.496948	2
2	1560	3867	3867	9	0	0	0	4.396387	0.000000	669.564514	2
1	1767	3876	3876	8	0	0	2	3.273845	0.000000	669.651917	1
3	3143	3731	3731	9	0	0	2	4.598503	0.000000	667.692566	3
89	1416	3589	3589	9	0	1	3	4.497383	0.000000	665.802429	89
859	1416	3603	3603	9	0	1	3	5.386974	0.000000	665.999634	859
8	1072	3792	3792	8	0	1	2	3.387635	0.000000	668.633240	8
22	490	3742	3742	8	0	1	0	3.205471	0.000000	667.806396	22
32	2320	3640	3640	10	0	1	2	4.145046	0.000000	666.530884	32
9	3077	3677	3677	11	0	1	3	7.230851	0.000000	666.973633	9
1723	2320	3608	3608	10	0	1	2	5.834902	0.000000	666.013367	1723
27	2389	3832	3832	10	0	1	3	6.083561	0.000000	669.155334	27
30	1072	3610	3610	8	0	1	2	3.671477	0.000000	666.025269	30
7	1791	3690	3690	9	0	1	2	3.780013	0.000000	667.136658	7
2	979	3845	3845	8	0	0	2	3.987028	0.000000	669.315247	2
18	2299	3696	3696	9	0	1	3	5.569068	0.000000	667.201904	18
1	1173	3853	3853	9	0	0	2	4.559534	0.000000	669.463196	1
3	2917	3842	3842	11	0	0	4	5.172163	0.000000	669.284607	3
5	1362	3846	3846	9	0	0	3	3.960663	0.000000	669.316162	5
10	2320	3706	3706	10	0	1	2	4.526596	0.000000	667.387390	10
5	1391	3718	3718	9	0	0	1	3.755529	0.000000	667.510437	5
2	2639	3864	3864	9	0	0	4	4.633829	0.000000	669.544067	2
1	1331	3774	3774	7	0	0	2	2.892914	0.000000	668.398743	1
18	2038	3719	3719	10	0	1	3	4.516887	0.000000	667.516602	18
12	1812	3720	3720	9	0	1	3	4.027098	0.000000	667.519592	12
7	1594	3838	3838	8	0	1	2	4.342753	0.000000	669.225830	7
2	1135	3729	3729	8	0	0	3	3.673854	0.000000	667.656860	2
2	2354	3873	3873	10	0	0	3	4.641608	0.000000	669.609009	2
1	1832	3869	3869	9	0	0	2	4.933248	0.000000	669.582947	1
2	1839	3854	3854	9	0	0	4	4.435390	0.000000	669.481628	2
2	1594	3788	3788	8	0	0	2	4.565308	0.000000	668.589050	2
13	2081	3789	3789	8	0	1	2	3.921214	0.000000	668.589783	13
2	1097	3840	3840	7	0	0	2	3.041825	0.000000	669.240356	2
2	2081	3803	3803	8	0	0	3	3.648252	0.000000	668.804321	2
2	1277	3825	3825	7	0	0	3	3.506482	0.000000	669.110352	2
1	1311	3862	3862	9	0	0	2	3.915318	0.000000	669.537048	1
2	2917	3850	3850	11	0	0	2	5.565989	0.000000	669.398682	2
1	3143	3823	3823	9	0	0	3	4.537442	0.000000	669.103760	1
1	978	3819	3819	8	0	0	3	4.835413	0.000000	669.024719	1
1	1272	3811	3811	7	0	0	3	4.280767	0.000000	668.909973	1
3	1072	3857	3857	8	0	0	3	3.407550	0.000000	669.494263	3
1	1020	3817	3817	6	0	0	1	2.375883	0.000000	669.004578	1
1	1311	3858	3858	9	0	0	2	3.782657	0.000000	669.496277	1
1	1820	3871	3871	4	0	0	1	1.667965	0.000000	669.593323	1
3	2354	3860	3860	10	0	0	3	4.512304	0.000000	669.506042	3
1	1812	3875	3875	9	0	0	4	4.142907	0.000000	669.640686	1
