Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
57.182968	8193	408664	400472	0	12.388136	0.148663	13.159000	0.126561	1.008313e+00	8.086067e-11	3.957665e-04	0.000000e+00	3174	3174	2	1	1	24703	5	78113	6975	1218	0	0	0	0	0	0	0	0	0
58.183102	13355	418251	404897	1	12.509622	0.150206	13.237260	0.127647	1.008399e+00	8.086067e-11	3.991485e-04	0.000000e+00	5035	4134	2	2	2	25916	5	79882	11349	2006	0	0	0	0	0	0	0	0	0
59.183125	17951	433915	415965	2	12.717676	0.154532	13.586207	0.130659	1.008641e+00	8.086067e-11	4.085658e-04	0.000000e+00	7278	5604	2	3	3	27746	5	82946	15177	2774	0	0	0	0	0	0	0	0	0
60.183132	24577	456733	432157	2	12.889246	0.158522	13.449897	0.133397	1.008863e+00	8.086067e-11	4.170056e-04	0.000000e+00	8801	7511	3	3	3	30138	5	87342	20681	3896	0	0	0	0	0	0	0	0	0
61.183132	24576	481390	456815	2	13.113037	0.164714	13.669910	0.137579	1.009209e+00	8.086067e-11	4.301587e-04	0.000000e+00	9141	8257	3	3	3	31700	5	91981	20528	4048	0	0	0	0	0	0	0	0	0
62.183182	24577	506192	481616	2	13.282662	0.175123	13.533418	0.144462	1.009799e+00	8.086067e-11	4.538817e-04	0.000000e+00	9229	8596	4	3	3	33102	5	96713	20273	4304	0	0	0	0	0	0	0	0	0
63.183311	24577	530836	506260	2	13.489075	0.182895	13.462126	0.149442	1.010226e+00	8.086067e-11	4.672466e-04	0.000000e+00	9339	8888	3	3	3	34496	5	101316	20082	4495	0	0	0	0	0	0	0	0	0
64.183456	24577	555672	531096	2	13.616755	0.191398	13.568078	0.154758	1.010703e+00	8.086067e-11	4.839225e-04	0.000000e+00	9471	9174	2	3	3	36004	5	106147	19873	4704	0	0	0	0	0	0	0	0	0
65.183464	24577	580421	555845	2	13.783456	0.196485	13.709274	0.157876	1.011007e+00	8.086067e-11	5.001797e-04	0.000000e+00	9440	9230	3	3	3	37392	5	110815	19748	4829	0	0	0	0	0	0	0	0	0
66.183510	24577	605345	580769	2	13.988607	0.206697	13.860379	0.163975	1.011586e+00	8.086067e-11	5.224601e-04	0.000000e+00	9544	9397	4	3	3	38883	5	115583	19497	5080	0	0	0	0	0	0	0	0	0
67.183540	24577	630126	605550	2	14.163242	0.227204	13.879200	0.175575	1.012735e+00	8.086067e-11	5.587169e-04	0.000000e+00	9567	9472	3	3	3	40279	5	120283	18993	5584	0	0	0	0	0	0	0	0	0
68.183548	24577	655257	630681	2	14.363795	0.239777	13.982035	0.182274	1.013428e+00	8.086067e-11	5.763911e-04	0.000000e+00	9651	9592	3	3	3	41831	5	125198	18684	5893	0	0	0	0	0	0	0	0	0
69.183571	24577	680241	655665	2	14.578834	0.253041	14.215339	0.189008	1.014150e+00	8.086067e-11	5.910441e-04	0.000000e+00	9568	9529	2	3	3	43155	5	129917	18358	6219	0	0	0	0	0	0	0	0	0
70.183586	24577	705343	680767	2	14.771290	0.263661	14.445889	0.194133	1.014741e+00	8.086067e-11	6.069741e-04	0.000000e+00	9536	9512	3	3	3	44544	5	134683	18097	6480	0	0	0	0	0	0	0	0	0
71.183601	24577	730017	705441	2	14.982667	0.272897	15.203066	0.198433	1.015260e+00	8.086067e-11	6.204303e-04	0.000000e+00	9591	9574	2	3	3	46002	5	139343	17870	6707	0	0	0	0	0	0	0	0	0
72.183609	24577	754762	730186	2	15.146397	0.286121	15.149183	0.204262	1.016000e+00	8.086067e-11	6.386741e-04	0.000000e+00	9509	9496	2	3	3	47350	5	144053	17545	7032	0	0	0	0	0	0	0	0	0
73.183670	24577	779744	755168	2	15.315417	0.297229	15.194407	0.208887	1.016621e+00	8.086067e-11	6.531849e-04	0.000000e+00	9487	9477	2	3	3	48682	5	148755	17272	7305	0	0	0	0	0	0	0	0	0
74.183716	24577	804494	779918	2	15.432193	0.305692	15.585499	0.212242	1.017094e+00	8.086067e-11	6.636644e-04	0.000000e+00	9478	9473	2	3	3	50044	5	153394	17064	7513	0	0	0	0	0	0	0	0	0
75.183746	24577	829693	805117	2	15.633722	0.327339	16.023228	0.220262	1.018307e+00	8.086067e-11	6.892631e-04	0.000000e+00	9553	9550	4	3	3	51525	5	158199	16533	8043	1	0	0	0	0	0	0	0	0
76.183792	24577	854749	830173	2	15.835375	0.341335	16.346600	0.225004	1.019092e+00	8.086067e-11	7.045096e-04	0.000000e+00	9542	9539	4	3	3	52924	5	162909	16190	8385	2	0	0	0	0	0	0	0	0
77.183792	24576	879668	855093	2	16.011597	0.353149	16.190756	0.228591	1.019752e+00	8.086067e-11	7.158482e-04	0.000000e+00	9597	9594	4	3	3	54439	5	167721	15899	8675	2	0	0	0	0	0	0	0	0
78.183823	24577	904592	880016	2	16.197868	0.373154	16.331528	0.234064	1.020867e+00	8.086067e-11	7.321596e-04	0.000000e+00	9489	9487	4	3	3	55806	5	172546	15408	9167	2	0	0	0	0	0	0	0	0
79.183846	24577	929668	905092	2	16.354477	0.381210	16.732155	0.236378	1.021318e+00	8.086067e-11	7.401332e-04	0.000000e+00	9433	9432	5	3	3	57170	6	177204	15214	9357	6	0	0	0	0	0	0	0	0
80.183929	24577	954767	930191	2	16.510925	0.397608	16.954435	0.239687	1.022239e+00	8.086067e-11	7.507480e-04	0.000000e+00	9433	9432	3	3	3	58628	7	182003	14807	9768	2	0	0	0	0	0	0	0	0
81.183990	24577	979796	955220	2	16.694023	0.403589	16.777765	0.240705	1.022568e+00	8.086067e-11	7.526429e-04	0.000000e+00	9404	9403	2	3	3	59990	7	186710	14658	9919	0	0	0	0	0	0	0	0	0
82.184074	24577	1005212	980636	2	16.935753	0.412866	16.735535	0.242398	1.023087e+00	8.086067e-11	7.579668e-04	0.000000e+00	9421	9420	2	3	3	61440	7	191570	14430	10147	0	0	0	0	0	0	0	0	0
83.184074	24577	1030157	1005581	2	17.074419	0.426659	16.613014	0.244786	1.023878e+00	8.086067e-11	7.691128e-04	0.000000e+00	9408	9408	4	3	3	62824	7	196269	14093	10482	2	0	0	0	0	0	0	0	0
84.184128	24577	1055170	1030594	2	17.277903	0.438581	17.071024	0.246411	1.024554e+00	8.086067e-11	7.759760e-04	0.000000e+00	9516	9516	4	3	3	64335	7	201119	13800	10775	2	0	0	0	0	0	0	0	0
85.184158	24577	1080373	1055797	2	17.415794	0.450747	17.370993	0.247980	1.025218e+00	8.086067e-11	7.777759e-04	0.000000e+00	9572	9572	4	3	3	65752	7	205855	13504	11068	5	0	0	0	0	0	0	0	0
