Generation	NumCells	DriverDiversity	DriverEdgeDiversity	DriverAlphaDiversity	DriverDiversityFrom1SamplesAtDepth0	DriverDiversityFrom1SamplesAtDepth1	DriverDiversityFrom1SamplesAtDepth2	DriverDiversityFrom1SamplesAtDepth3	DriverDiversityFrom1SamplesAtDepth4	DriverDiversityFrom1SamplesAtDepth5	DriverDiversityFrom1SamplesAtDepth6	DriverDiversityFrom1SamplesAtDepth7	DriverDiversityFrom1SamplesAtDepth8	DriverDiversityFrom1SamplesAtDepth9	DriverDiversityFrom1SamplesAtDepth10	DriverDiversityFrom1RandomSamples	DriverDiversityFrom1BigSamplesAtDepth0	DriverDiversityFrom1BigSamplesAtDepth1	DriverDiversityFrom1BigSamplesAtDepth2	DriverDiversityFrom1BigSamplesAtDepth3	DriverDiversityFrom1BigSamplesAtDepth4	DriverDiversityFrom1BigSamplesAtDepth5	DriverDiversityFrom1BigSamplesAtDepth6	DriverDiversityFrom1BigSamplesAtDepth7	DriverDiversityFrom1BigSamplesAtDepth8	DriverDiversityFrom1BigSamplesAtDepth9	DriverDiversityFrom1BigSamplesAtDepth10	DriverDiversityFrom1BigRandomSamples	DriverDiversityFrom2SamplesAtDepth0	DriverDiversityFrom2SamplesAtDepth1	DriverDiversityFrom2SamplesAtDepth2	DriverDiversityFrom2SamplesAtDepth3	DriverDiversityFrom2SamplesAtDepth4	DriverDiversityFrom2SamplesAtDepth5	DriverDiversityFrom2SamplesAtDepth6	DriverDiversityFrom2SamplesAtDepth7	DriverDiversityFrom2SamplesAtDepth8	DriverDiversityFrom2SamplesAtDepth9	DriverDiversityFrom2SamplesAtDepth10	DriverDiversityFrom2RandomSamples	DriverDiversityFrom2BigSamplesAtDepth0	DriverDiversityFrom2BigSamplesAtDepth1	DriverDiversityFrom2BigSamplesAtDepth2	DriverDiversityFrom2BigSamplesAtDepth3	DriverDiversityFrom2BigSamplesAtDepth4	DriverDiversityFrom2BigSamplesAtDepth5	DriverDiversityFrom2BigSamplesAtDepth6	DriverDiversityFrom2BigSamplesAtDepth7	DriverDiversityFrom2BigSamplesAtDepth8	DriverDiversityFrom2BigSamplesAtDepth9	DriverDiversityFrom2BigSamplesAtDepth10	DriverDiversityFrom2BigRandomSamples	DriverDiversityFrom4SamplesAtDepth0	DriverDiversityFrom4SamplesAtDepth1	DriverDiversityFrom4SamplesAtDepth2	DriverDiversityFrom4SamplesAtDepth3	DriverDiversityFrom4SamplesAtDepth4	DriverDiversityFrom4SamplesAtDepth5	DriverDiversityFrom4SamplesAtDepth6	DriverDiversityFrom4SamplesAtDepth7	DriverDiversityFrom4SamplesAtDepth8	DriverDiversityFrom4SamplesAtDepth9	DriverDiversityFrom4SamplesAtDepth10	DriverDiversityFrom4RandomSamples	DriverDiversityFrom4BigSamplesAtDepth0	DriverDiversityFrom4BigSamplesAtDepth1	DriverDiversityFrom4BigSamplesAtDepth2	DriverDiversityFrom4BigSamplesAtDepth3	DriverDiversityFrom4BigSamplesAtDepth4	DriverDiversityFrom4BigSamplesAtDepth5	DriverDiversityFrom4BigSamplesAtDepth6	DriverDiversityFrom4BigSamplesAtDepth7	DriverDiversityFrom4BigSamplesAtDepth8	DriverDiversityFrom4BigSamplesAtDepth9	DriverDiversityFrom4BigSamplesAtDepth10	DriverDiversityFrom4BigRandomSamples
616.355713	355000	13.820534	14.154846	124.419785	1.792757	1.747641	1.923077	1.675603	1.738595	1.814224	1.600000	1.700102	1.792757	1.834862	1.724138	13.020755	2.713336	2.563774	2.598753	3.720251	2.658259	2.507208	2.600780	2.607902	2.607902	1.879523	1.824651	14.124209	3.522212	3.954759	4.727851	5.758889	4.073130	4.045922	4.407512	3.518649	1.992296	2.709568	1.747641	13.431777	1.818420	1.792757	1.902812	1.821452	1.814729	1.773424	1.745316	1.807867	1.779511	1.768278	1.754577	13.723571	2.621506	2.609723	2.818071	3.837105	2.539782	2.555342	2.556669	2.597561	2.712882	2.320196	1.755727	13.963593	3.421254	4.291227	5.027095	5.797279	4.348658	4.590775	4.334826	3.472247	2.189950	2.735841	1.759742	13.842496
616.418823	360000	13.720271	14.600691	101.795990	1.923077	1.950078	1.747641	1.873361	1.814658	1.873361	1.873361	1.770538	1.834862	1.937234	1.873361	10.019987	2.631579	2.567394	2.688895	3.513532	2.575078	2.578649	2.622607	2.505010	2.600780	1.803589	1.687906	13.166501	3.315925	4.147353	4.753129	5.434411	4.267430	4.477277	4.207123	3.438526	1.985703	2.775368	1.808932	14.537346	1.909264	1.856521	1.822583	1.869859	1.820078	1.805216	1.790568	1.814224	1.772792	1.745316	1.779511	13.848884	2.628846	2.615500	2.814956	3.877888	2.544535	2.584931	2.587416	2.589885	2.770205	2.291059	1.753425	13.285979	3.420719	4.236489	4.967083	5.725061	4.383039	4.607103	4.299191	3.552234	2.270368	2.736581	1.804662	13.715560
616.506470	365000	13.644340	14.260847	99.464211	1.891074	1.923077	1.999200	1.873361	1.807301	1.950078	1.770538	1.600000	1.854599	1.854599	1.854599	13.089028	2.642008	2.687088	2.654632	3.285067	2.775308	2.598753	2.588997	2.563774	2.491901	1.792757	1.759170	13.698594	3.572704	4.013480	4.730370	5.174572	4.040325	4.306865	3.953265	3.551977	2.038690	2.717760	1.787270	13.319870	1.892785	1.906062	1.862225	1.895392	1.814729	1.759589	1.781737	1.820505	1.818420	1.786167	1.812113	14.305913	2.638102	2.632535	2.882181	3.787320	2.552244	2.573617	2.612787	2.591488	2.853853	2.188960	1.807867	13.716749	3.402038	4.224089	5.027731	5.652611	4.324861	4.564529	4.243772	3.545823	2.358814	2.784322	1.810525	13.430680
617.864929	370000	14.320175	16.383600	102.369019	1.987281	1.961554	1.891074	1.971609	1.934730	1.854599	1.834862	1.873361	1.891074	1.814224	1.980198	10.309265	2.707459	2.687088	2.810568	3.155710	2.619888	2.658868	2.644103	2.701973	2.650762	1.814224	1.792757	12.547081	3.287716	4.190713	4.707821	5.060909	4.624662	4.306169	3.626108	3.599712	2.027210	2.806722	1.955990	14.487472	1.972535	1.977778	1.931725	1.961286	1.925002	1.892447	1.885874	1.880576	1.867839	1.871531	1.902812	15.020548	2.707643	2.722573	2.983527	3.867730	2.563519	2.609149	2.641879	2.645349	2.925579	2.175975	1.847799	13.763821	3.572657	4.327378	5.041999	5.773600	4.392131	4.612634	4.133796	3.576477	2.514380	2.847405	1.891931	13.914167
618.027649	375000	14.617724	16.362684	96.965919	1.961554	1.724138	1.992826	1.971609	1.992531	1.854599	1.675603	1.700102	1.873361	1.834862	1.814224	14.084558	2.650762	2.735978	2.720348	2.798855	2.693396	2.663471	2.531646	2.689256	2.898846	1.814224	1.980198	12.626277	3.379234	4.095833	4.840566	4.912851	4.558370	4.288167	3.581662	3.454629	2.295934	2.842423	1.859384	14.853127	1.966762	1.959370	1.974341	1.943771	1.888072	1.896405	1.885874	1.876990	1.862225	1.896173	1.873361	14.352897	2.734762	2.715196	3.068715	3.778022	2.586321	2.615124	2.648848	2.636199	2.796334	1.993397	1.891931	14.146587	3.561619	4.397192	5.063055	5.811879	4.432402	4.515482	3.971111	3.573777	2.694275	2.788105	1.897166	14.882166
618.225464	380000	14.845215	14.750952	92.813377	1.891074	1.907669	1.971609	1.999200	1.880107	1.792757	1.937234	1.854599	1.937234	1.937234	1.961554	13.698729	2.728886	2.679169	2.638174	2.675201	2.657607	2.622607	2.578649	2.507208	2.670773	1.864107	1.759170	14.880978	3.632236	4.005762	4.793288	4.729811	4.518008	4.422333	3.627569	3.622021	2.603180	2.849308	1.882353	14.081922	1.958258	1.955990	1.986642	1.971533	1.947867	1.884256	1.876269	1.828762	1.931725	1.867839	1.858432	15.055742	2.715093	2.739433	3.158509	3.683579	2.603815	2.590506	2.626796	2.611760	2.754514	1.904075	1.897850	14.274485	3.604360	4.332093	5.166648	5.694577	4.381622	4.472767	4.030963	3.567461	2.743365	2.750770	1.844354	14.447113
618.471802	385000	15.003811	14.897257	103.742950	1.987281	1.999200	2.000000	1.996805	1.999200	1.961554	1.950078	1.854599	1.854599	1.937234	1.873361	12.920012	2.644103	2.773925	2.810173	2.611989	2.660990	2.616431	2.622607	2.645852	2.690734	1.864107	1.882353	11.553976	3.729430	4.300716	4.812029	4.751723	4.498857	4.443952	3.849898	3.544424	2.854569	2.785031	1.859384	15.621724	1.982483	1.987281	1.971609	1.980868	1.965877	1.942602	1.851458	1.887619	1.854599	1.860334	1.858432	15.495205	2.700156	2.722656	3.192496	3.627545	2.602244	2.596708	2.624667	2.671112	2.703494	1.926010	1.894485	14.458991	3.541754	4.458203	5.157027	5.794959	4.452188	4.625232	4.243259	3.633043	2.737187	2.757066	1.871071	15.479507
620.193237	385026	15.997894	15.767334	114.603523	1.987281	1.992826	1.950078	1.987281	1.971609	1.999200	1.987281	1.999200	1.987281	1.971609	1.980198	12.407008	2.737101	2.922267	2.773540	2.663471	2.644103	2.657607	2.666311	2.684564	2.676298	1.971609	1.971609	14.513727	3.847450	4.228616	4.908880	4.702838	4.717258	4.450627	3.906499	3.565487	2.850509	2.826756	1.969231	16.083426	1.994185	1.994185	1.962624	1.979274	1.997469	1.999603	1.975805	1.986642	1.991841	1.990248	1.974341	15.668717	2.818088	2.793616	3.263721	3.657316	2.604592	2.609013	2.663429	2.714025	2.813202	1.976089	1.967263	15.529613	3.642849	4.652297	5.106349	5.757873	4.647172	4.778222	4.251776	3.658661	2.809546	2.895326	1.980782	16.230587
620.990967	390000	15.896547	15.919520	106.368515	1.792757	1.891074	1.891074	1.873361	1.961554	1.860519	1.020200	1.000000	1.000000	1.000000	1.000000	16.286583	2.868617	2.809383	2.934703	2.598752	2.616431	1.338103	1.000000	1.020200	1.000000	1.010050	1.020252	14.513765	3.699250	4.670205	4.728130	4.649698	4.778686	3.626133	2.190825	1.829045	1.006689	1.000000	1.015138	14.191773	1.943823	1.915525	1.892785	1.901981	2.779969	2.359263	1.270076	1.008040	1.006022	1.010062	1.008038	15.516945	2.820910	2.839014	3.451334	3.420582	2.160310	1.538923	1.124163	1.005110	1.005201	1.006023	1.008040	16.573101	3.873182	4.790750	5.124368	5.713194	4.546267	3.938217	2.493383	1.730755	1.008739	1.008062	1.005518	16.408628
622.264771	395000	16.297245	15.181943	95.028671	1.747641	1.770538	1.891074	1.747641	1.834862	2.096028	1.000000	1.000000	1.000000	1.000000	1.000000	14.534940	3.092624	2.931264	2.793686	2.679169	2.588997	1.425805	1.010050	1.010050	1.000000	1.000000	1.000000	13.387010	3.920418	4.655930	4.617604	4.547004	4.847313	3.680560	2.036727	1.821715	1.033889	1.025365	1.005013	13.691372	1.818420	1.820505	1.852668	1.771430	2.546735	2.405557	1.319739	1.006022	1.000000	1.004010	1.006018	17.991247	2.909324	2.909061	3.423822	3.278799	2.173926	1.566984	1.149463	1.003073	1.005189	1.005015	1.004009	15.696232	3.980785	4.913106	5.117873	5.625812	4.524518	3.959602	2.467139	1.768503	1.011904	1.009547	1.005516	16.917292
622.435486	400000	16.461065	15.233983	113.084740	1.834862	1.873361	1.650710	1.923077	1.792757	2.770918	1.000000	1.020200	1.000000	1.000000	1.000000	15.527817	2.869029	2.902336	2.648306	2.531646	2.544206	1.765787	1.000000	1.010050	1.000000	1.010050	1.000000	14.224718	4.150455	4.562854	4.752853	4.529755	4.770710	4.079003	1.814297	1.807156	1.006689	1.010050	1.005013	16.276375	1.775039	1.801438	1.790568	1.779511	2.407703	2.642680	1.496617	1.012094	1.004008	1.002002	1.004008	17.143591	2.933322	2.929507	3.429353	3.200532	2.265368	1.677309	1.215356	1.004133	1.007213	1.006018	1.006018	16.855459	4.040446	4.889061	5.170995	5.464307	4.610066	4.066598	2.444785	1.826985	1.007545	1.011566	1.005515	15.854740
623.025024	405000	16.960852	14.885572	106.323860	1.747641	1.574307	1.814224	1.814224	1.747641	2.025619	1.000000	1.000000	1.000000	1.000000	1.020200	15.625230	2.825657	2.758241	2.971768	2.567724	2.567724	1.425805	1.000000	1.000000	1.010050	1.020200	1.020200	15.515812	4.105093	4.651291	4.862631	4.529755	4.849366	3.691855	1.836360	1.800000	1.000000	1.015113	1.010050	16.959839	1.772792	1.738308	1.731248	1.754021	2.549336	2.391750	1.316010	1.004008	1.002002	1.012072	1.008032	16.088207	2.958194	3.082648	3.447767	3.246223	2.153685	1.564725	1.139289	1.005125	1.007268	1.005013	1.004008	16.845051	4.092752	5.030942	5.125666	5.459364	4.532286	3.936094	2.281665	1.828249	1.008701	1.009040	1.003509	17.620127
623.099915	410000	17.110250	14.936581	105.672867	1.792757	1.625488	1.625488	1.675603	1.650710	2.129215	1.000000	1.020200	1.000000	1.000000	1.000000	15.337388	3.163056	3.059507	2.917152	2.588997	2.578649	1.456099	1.000000	1.010050	1.000000	1.000000	1.000000	15.885590	3.988634	4.363467	4.881326	4.442225	4.876563	3.777147	1.800000	1.814224	1.012422	1.005013	1.010050	17.652071	1.745316	1.702528	1.738308	1.771726	2.488355	2.437296	1.337381	1.004008	1.002002	1.002002	1.002002	15.690331	2.979560	3.010162	3.663958	3.267049	2.160798	1.566110	1.154236	1.008230	1.001034	1.004008	1.004008	16.842075	4.085818	4.934178	5.126852	5.419613	4.582056	3.928459	2.240489	1.826476	1.010321	1.009545	1.004049	17.453522
623.181641	415000	17.208214	14.743265	108.203125	1.923077	1.625488	1.770538	1.724138	1.747641	2.164038	1.000000	1.000000	1.000000	1.000000	1.000000	13.227686	3.174603	3.085467	3.160555	2.567724	2.609263	1.517300	1.000000	1.010050	1.000000	1.030450	1.000000	15.140060	4.267121	4.477348	4.953561	4.515693	4.830917	3.801929	1.800000	1.807156	1.000000	1.000000	1.005013	16.406784	1.714584	1.761457	1.716980	1.716320	2.401897	2.437090	1.347836	1.006018	1.006018	1.006018	1.004008	17.285282	2.963595	2.993578	3.521424	3.163481	2.161585	1.585964	1.165588	1.000000	1.003105	1.002002	1.003005	17.372250	4.111442	5.097286	5.157715	5.312978	4.582662	3.944632	2.189837	1.826244	1.010666	1.006018	1.006655	17.176695
623.513123	420000	17.288452	14.772460	104.148827	1.700102	1.600000	1.747641	1.625488	1.496558	2.028728	1.000000	1.000000	1.000000	1.040799	1.000000	14.970074	2.948982	2.866973	2.921413	2.550370	2.430429	1.449774	1.000000	1.000000	1.000000	1.000000	1.020200	18.366045	4.148732	4.394540	4.886988	4.438034	4.898961	3.768295	1.800000	1.800000	1.000000	1.000000	1.000000	17.119661	1.625488	1.704949	1.680537	1.676238	2.383307	2.377777	1.337937	1.004008	1.002002	1.002002	1.004008	15.819891	3.038696	3.061021	3.512133	3.165232	2.158612	1.577647	1.149216	1.003075	1.006225	1.001001	1.005013	17.710001	4.189966	5.086081	5.133240	5.335503	4.560852	3.919578	2.087931	1.824230	1.033079	1.006521	1.004151	17.236517
623.690063	425000	17.239120	14.786065	105.219810	1.650710	1.650710	1.792757	1.675603	1.792757	1.927740	1.000000	1.000000	1.000000	1.000000	1.000000	13.550109	3.104626	3.041825	3.055301	2.430429	2.531646	1.374904	1.000000	1.000000	1.000000	1.000000	1.000000	16.474464	4.282194	4.308902	4.898061	4.564131	4.875968	3.598129	1.800000	1.807156	1.000000	1.005013	1.005050	16.457142	1.697672	1.650710	1.682997	1.632269	2.329355	2.328803	1.287349	1.004008	1.004008	1.004008	1.000000	17.048111	3.042968	3.095922	3.574955	3.193843	2.120360	1.538956	1.136804	1.002044	1.003112	1.002002	1.001001	16.129131	4.195364	5.003842	5.162560	5.337821	4.553017	3.884902	2.026073	1.812611	1.054306	1.004008	1.002605	17.021492
626.239258	430000	18.711853	15.083531	101.435089	1.393146	1.243472	1.496558	1.342282	1.267748	1.387060	1.000000	1.000000	1.000000	1.000000	1.000000	17.360960	3.532321	3.643651	3.864734	2.292264	2.292264	1.178642	1.000000	1.020200	1.010101	1.000000	1.000000	18.264553	4.648459	4.791850	4.913703	4.275562	4.996254	3.292401	1.807156	1.807156	1.000000	1.005013	1.000000	17.562929	1.347960	1.388584	1.380830	1.424364	2.228200	2.066908	1.173685	1.000000	1.004008	1.004008	1.000000	18.722858	3.647158	3.782858	3.871551	2.988569	1.984140	1.447744	1.080456	1.001014	1.002083	1.001001	1.002002	18.741808	4.723036	5.698250	5.265155	5.189927	4.563822	3.804261	1.982499	1.816068	1.030812	1.004512	1.002075	18.342772
628.089172	435000	19.840136	14.877283	144.808456	1.325557	1.425720	1.172608	1.246572	1.496558	1.701754	1.000000	1.000000	1.000000	1.000000	1.000000	19.084211	3.916962	4.298304	4.042853	2.258101	2.277126	1.321311	1.000000	1.000000	1.010050	1.000000	1.000000	18.132160	4.831208	5.226479	5.693140	4.719765	4.868548	3.578620	1.800000	1.800000	1.010884	1.005013	1.005013	17.892853	1.349619	1.325936	1.361834	1.352807	1.999443	2.116514	1.251667	1.000000	1.000000	1.000000	1.004008	19.374056	3.982254	3.932532	3.936417	2.861812	2.014157	1.506928	1.118662	1.000000	1.002075	1.004008	1.001001	18.639467	4.917725	7.072649	5.860082	5.621103	4.656978	3.929806	2.079073	1.819281	1.014045	1.003508	1.002576	19.862192
628.161743	440000	19.988581	14.968270	108.067894	1.470588	1.328727	1.271294	1.541307	1.431844	1.964711	1.000000	1.000000	1.000000	1.000000	1.000000	19.304726	3.831417	4.058443	3.780719	2.180312	2.320994	1.412006	1.000000	1.000000	1.010050	1.000000	1.000000	18.921345	4.938881	5.258366	5.964363	4.676997	4.922168	3.746726	1.807156	1.800000	1.000000	1.005013	1.005013	19.374750	1.341259	1.345689	1.325497	1.351390	1.967113	2.190346	1.302615	1.000000	1.002002	1.000000	1.000000	19.161041	4.115159	3.979490	4.032544	2.796865	2.039785	1.542910	1.139675	1.001023	1.000000	1.001001	1.003005	19.656317	4.939394	7.072199	5.864033	5.496113	4.654357	4.002446	2.111369	1.826710	1.013421	1.003508	1.001545	19.911671
628.232117	445000	20.042931	14.875357	137.724274	1.243472	1.418842	1.317176	1.317176	1.373249	2.055713	1.000000	1.000000	1.000000	1.000000	1.000000	16.778625	3.640998	3.885757	3.948668	2.273761	2.258101	1.559800	1.000000	1.000000	1.020200	1.000000	1.000000	16.906023	4.901962	5.252601	6.172835	4.663369	4.976982	3.969501	1.807156	1.807156	1.010624	1.000000	1.000000	19.015598	1.355576	1.328067	1.305255	1.314465	1.916373	2.264768	1.386799	1.002002	1.000000	1.002002	1.002002	19.193790	3.864285	4.046667	4.116230	2.806653	2.051568	1.587660	1.173679	1.001027	1.002063	1.001001	1.002002	20.224186	4.933126	7.101843	5.795197	5.481604	4.731928	4.048509	2.157933	1.825328	1.016812	1.005519	1.001549	19.414366
628.346130	450000	20.077927	14.942634	110.266167	1.246572	1.267748	1.292324	1.321702	1.292324	2.285402	1.020200	1.020200	1.000000	1.000000	1.000000	16.948874	3.943995	3.951789	3.969040	2.277126	2.197802	1.745401	1.000000	1.000000	1.000000	1.010050	1.000000	18.314857	5.006886	5.263645	5.686263	4.580067	4.946822	4.274489	1.800000	1.835985	1.000000	1.010050	1.005013	20.160585	1.360267	1.346870	1.311121	1.292016	1.793205	2.318629	1.499691	1.006024	1.000000	1.002002	1.002002	21.245239	3.901183	3.912248	3.964069	2.678189	2.091212	1.632214	1.216722	1.004136	1.003082	1.002002	1.000000	19.277376	4.905791	7.043512	5.851300	5.376801	4.738444	4.139124	2.212320	1.825049	1.019096	1.005518	1.001033	20.867184
630.193237	450562	20.748526	14.936129	116.422119	1.174536	1.198179	1.175917	1.151278	1.195886	2.067458	1.020200	1.000000	1.000000	1.000000	1.000000	16.393509	3.720238	3.646971	3.827018	2.242907	2.260653	1.775383	1.030556	1.010050	1.000000	1.010050	1.010050	19.323515	4.914004	5.277319	5.444772	4.416963	4.949272	4.314305	1.848581	1.863354	1.010498	1.030569	1.015113	19.704241	1.238473	1.257232	1.268369	1.320526	1.743415	2.237089	1.534220	1.024424	1.008032	1.014098	1.008032	19.503334	3.663058	3.770994	3.743020	2.709985	2.074124	1.653200	1.233922	1.014606	1.013402	1.011060	1.019180	20.924910	4.931063	6.966180	5.372770	5.099532	4.827780	4.233929	2.272510	1.868240	1.036195	1.018202	1.013017	20.567320
631.495361	455000	20.712433	15.212352	107.953133	1.199904	1.391595	1.416832	1.246572	1.355381	1.645844	1.000000	1.020200	1.000000	1.000000	1.000000	16.393639	3.258390	3.405994	3.357960	2.187945	2.295684	1.339026	1.000000	1.020200	1.010050	1.000000	1.000000	18.885414	4.884005	5.378742	4.963088	4.299918	5.015045	3.574629	1.926370	1.918404	1.015490	1.005013	1.020200	18.770325	1.225115	1.231530	1.227889	1.255980	1.894119	2.067253	1.251026	1.008032	1.004008	1.014098	1.014098	19.733374	3.432167	3.378835	3.499951	2.789329	1.996989	1.512039	1.127967	1.016418	1.007288	1.008032	1.007025	20.169916	4.813831	6.657491	5.199374	5.067093	4.751800	4.022972	2.176100	1.931135	1.043920	1.010568	1.010953	21.171404
631.637085	460000	20.266499	12.455560	100.803116	1.199904	1.416832	1.174536	1.222195	1.249063	1.525898	1.000000	1.020200	1.040799	1.020200	1.000000	18.450186	3.334444	3.260515	3.057636	2.392345	2.187945	1.225923	1.051248	1.020200	1.010101	1.030450	1.030450	18.450106	4.702283	5.081623	5.021340	4.237965	4.851721	3.391079	1.951093	1.930668	1.020252	1.015138	1.005063	19.356531	1.223179	1.283065	1.231348	1.290592	1.977665	2.050853	1.199141	1.014098	1.010050	1.020200	1.010050	20.093317	3.382927	3.309247	3.530608	2.866673	1.991092	1.474249	1.098733	1.012238	1.015714	1.009040	1.007025	19.337456	4.857237	6.723039	5.166186	5.135635	4.692573	3.921167	2.101082	1.931239	1.076667	1.014121	1.014707	19.623669
631.800232	465000	20.079897	12.473664	103.951965	1.020200	1.020200	1.219512	1.425720	1.317176	1.307022	1.128413	1.106684	1.351717	1.020200	1.000000	15.822845	2.119542	2.019998	1.162048	1.139147	1.072789	1.144508	1.129497	1.117631	1.106746	1.020200	1.010050	17.825289	4.139933	4.326664	3.001763	2.924831	3.255473	3.305428	2.127962	2.096924	1.040894	1.015138	1.010178	18.302351	1.036768	1.049201	1.773319	1.266057	1.225169	1.227108	1.262578	1.198756	1.145949	1.014098	1.014098	19.364307	2.048104	2.040023	1.647703	1.131931	1.130730	1.134177	1.110851	1.123476	1.107933	1.016210	1.010050	20.586931	4.081841	5.141512	3.692049	3.050670	3.262288	3.356997	2.098838	2.070525	1.179129	1.018757	1.020038	19.726089
633.490906	470000	20.796698	12.936758	85.217346	1.360544	1.225791	1.201634	1.225791	1.226693	1.653012	1.020200	1.020200	1.000000	1.000000	1.000000	16.611088	3.050174	3.370407	3.298698	2.290950	2.330459	1.301680	1.020252	1.010050	1.010050	1.030450	1.051248	19.762896	4.906469	5.013417	4.783546	4.429191	3.254943	3.335523	2.053575	2.031327	1.015138	1.041016	1.010126	20.554445	1.233420	1.259925	1.257533	1.273158	1.913673	2.129097	1.263608	1.026338	1.022263	1.018162	1.030450	21.381401	3.157393	3.090516	3.358810	2.861362	2.023412	1.525775	1.146657	1.020574	1.029467	1.016128	1.024300	20.273233	4.763563	6.639202	5.068984	4.958542	3.479426	3.443076	2.282030	2.059893	1.085220	1.026940	1.023220	21.344597
633.719360	475000	21.002840	12.943336	109.880836	1.201057	1.325557	1.175917	1.278119	1.225791	1.895829	1.000000	1.040799	1.061797	1.020200	1.040799	19.083864	3.081664	3.175611	3.320053	2.227171	2.270148	1.396552	1.030450	1.051469	1.020200	1.020200	1.020200	21.029772	4.838804	4.965257	4.880134	4.461793	3.308245	3.382675	2.078906	2.090884	1.062537	1.015138	1.030450	20.779131	1.248405	1.247141	1.257239	1.230023	1.851383	2.173190	1.304719	1.022242	1.032544	1.020200	1.026363	20.104078	3.121673	3.048743	3.411674	2.750386	2.050461	1.570121	1.161992	1.031113	1.023057	1.031538	1.017167	21.271717	4.750373	6.512105	5.040181	4.951786	3.481334	3.446379	2.339050	2.059922	1.078348	1.028495	1.031788	20.060522
633.863647	480000	20.480749	13.446256	105.063744	1.152339	1.222195	1.321702	1.419245	1.304461	1.355789	1.000000	1.020200	1.020200	1.000000	1.020200	16.891504	3.219056	3.277076	2.945942	2.268088	2.161695	1.191032	1.030450	1.051248	1.051736	1.051469	1.020200	18.484175	4.880430	4.898660	4.817246	4.323392	3.254679	3.164715	2.021745	2.050581	1.010075	1.035612	1.020525	16.866728	1.264865	1.266220	1.248935	1.290814	2.013106	2.061142	1.194236	1.022263	1.022242	1.028419	1.018162	20.864796	3.144511	3.030303	3.317955	2.879076	1.980197	1.463828	1.095431	1.020468	1.031737	1.024300	1.031511	19.557716	4.757029	6.488464	5.081573	4.874566	3.486183	3.444202	2.191435	2.064142	1.123482	1.024879	1.024358	21.024158
635.595642	485000	21.541979	13.417093	86.191383	1.000000	1.000000	1.470588	1.317176	1.243472	1.846381	1.758706	1.778094	1.310263	1.040799	1.040799	15.974544	2.000000	2.000000	1.220927	1.249063	1.161103	1.327757	1.712475	1.853053	1.324191	1.010050	1.030450	20.986183	4.060093	4.218474	3.072078	3.058221	3.193359	3.679174	3.067067	3.006615	1.263109	1.035693	1.041316	19.728176	1.002002	1.018255	1.617480	1.398273	1.350413	1.840237	1.824571	1.889559	1.297378	1.030450	1.038721	20.861580	2.002000	2.013994	1.723657	1.161869	1.163391	1.370193	1.780416	1.719047	1.470074	1.083710	1.026338	21.496243	4.036090	5.073676	3.825420	3.151076	3.222831	3.662012	3.031808	2.956375	1.422163	1.066220	1.034463	21.673834
635.746582	490000	21.836092	13.571493	97.863266	1.690903	1.325557	1.325557	1.347346	1.452222	1.200200	1.020200	1.000000	1.020200	1.000000	1.020200	18.115948	2.474023	2.426007	2.474023	2.336721	2.365464	2.255254	1.010050	1.020200	1.010050	1.010050	1.010050	22.446388	4.482799	4.590173	4.498932	4.470024	5.004693	4.768043	2.901916	2.814919	1.025391	1.020252	1.005063	20.801107	1.441176	1.421537	1.375395	1.453378	2.238066	2.001988	1.134776	1.018191	1.016163	1.014119	1.010050	21.514271	2.470914	2.443536	2.484987	2.464729	2.862074	2.752314	1.079703	1.023318	1.023475	1.017534	1.021267	20.942829	4.389688	5.732032	4.578029	4.852742	5.304829	5.241391	2.954442	2.864943	1.224855	1.019438	1.019029	21.717403
635.840881	495000	22.150713	13.503887	127.963142	1.596424	1.373249	1.441753	1.464987	1.359434	1.106684	1.000000	1.020200	1.020200	1.000000	1.000000	16.286598	2.551996	2.478315	2.459117	2.479236	2.575328	2.162630	1.020200	1.051248	1.020252	1.010050	1.010050	20.366434	4.425024	4.676193	4.821599	4.684937	4.852014	4.557627	2.788330	2.886211	1.020239	1.015138	1.015332	21.180279	1.448285	1.457165	1.439545	1.446002	2.350112	1.910561	1.090003	1.010062	1.006018	1.008032	1.006022	23.178520	2.512989	2.491380	2.460790	2.500637	2.905741	2.712204	1.063035	1.025368	1.028542	1.012420	1.012082	22.419901	4.405900	5.743901	4.573266	4.909522	5.343637	5.201097	2.909851	2.856034	1.225497	1.019487	1.020086	22.210770
636.226868	500000	22.785688	13.286947	107.823814	1.000000	1.000000	1.418842	1.367615	1.418842	2.253267	2.316960	2.105263	1.177863	1.040799	1.061797	20.000257	2.000000	2.000000	2.280502	2.429248	2.389487	2.828454	2.417210	2.266289	1.447987	1.052004	1.051248	19.959784	4.019899	4.019794	4.867660	4.550626	4.968945	5.258656	4.326195	4.715867	1.492248	1.051945	1.072444	21.562826	1.000000	1.022406	1.630485	1.362532	1.352389	2.212019	2.200346	2.117558	1.422125	1.036648	1.034578	21.764086	2.000000	2.024058	3.377614	2.362935	2.344463	3.150229	2.254389	2.306190	1.692883	1.185438	1.037684	23.557384	4.072072	4.509649	5.238023	4.543013	4.817378	5.417334	4.726641	4.550317	1.654146	1.088099	1.031929	23.270306
